gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000005302.19	ENSG00000005302.19	288.783923750263	-0.0164271286258963	0.17669032344818	0.00997125690900447	0.920458504803678	0.980717591643094	-0.00188020233612438	-2.00690503548344	9.52333304669545	8.79256681173814
ENSG00000005339.15	ENSG00000005339.15	1366.6541311322	-0.00558295263132858	0.0991207315898213	0.00317255170590158	0.955082577458268	0.98677041617487	-0.00163498270862779	55.7724580443323	10.8453127924297	9.92635554390592
ENSG00000005436.14	ENSG00000005436.14	622.333079224439	-0.229821996797119	0.106928611193551	4.61683440764564	0.0316596152115877	0.276731819027527	-0.104907348686633	-97.1892460360285	20.7815671971296	24.2521978072663
ENSG00000005448.17	ENSG00000005448.17	471.415752864893	0.0544165607259513	0.136979194166815	0.159586701455666	0.689537315960371	0.909148937319319	0.00996158070401826	4.98570048353565	40.6081297298925	37.9604025282847
ENSG00000005469.12	ENSG00000005469.12	251.938414267959	0.212373137884229	0.16852132013011	1.58639843357366	0.207841452789906	0.620726214391394	0.0296547785332962	48.4525277437137	10.3026827622091	8.10461233618322
ENSG00000005483.23	ENSG00000005483.23	1383.82779074504	0.243761844850369	0.0766523047226029	10.1091192518791	0.0014753745456696	0.0463726350726093	0.194298020843513	232.175611660098	16.8254514924163	13.5758259418769
ENSG00000005486.17	ENSG00000005486.17	1153.22867231994	-0.330318083456107	0.0878709419058687	14.1153002017996	0.000171939534163231	0.0108395287362687	-0.280458935650811	-322.135472369422	44.9645552182752	55.7078990212982
ENSG00000005700.15	ENSG00000005700.15	2526.06023997712	0.140773580943634	0.0677233206147582	4.31985047553066	0.0376702322010394	0.298813601008002	0.0904339497703997	311.469793071927	32.0693230449062	26.2302304183061
ENSG00000005801.18	ENSG00000005801.18	533.830032206882	0.0892695356935475	0.144840422928359	0.380347358020941	0.537417394839526	0.848489410767651	0.0141058753412469	68.1196465884058	17.4663334682942	15.3586581753802
ENSG00000005810.20	ENSG00000005810.20	1325.29454875383	-0.0828235980216818	0.0984490320962529	0.710447551678868	0.399295275620238	0.778022858535656	-0.0256831274258509	-175.239379839203	14.3839771432438	15.5400029286834
ENSG00000005812.11	ENSG00000005812.11	679.921873206623	0.0574465321088544	0.104926965091681	0.299957888126762	0.583908822333491	0.871078436454921	0.0161810884985916	18.2960245818957	14.8653368332714	14.5759797932762
ENSG00000005882.12	ENSG00000005882.12	366.471488160989	-0.353032679741054	0.141780705571601	6.190463950533	0.0128440509438757	0.170560028120045	-0.169296047247429	-94.8420349010849	13.3649321132903	17.6155854449025
ENSG00000005884.18	ENSG00000005884.18	8355.06309082339	-0.0561460555503087	0.058446761990558	0.922754191001999	0.336752849310914	0.733268829515689	-0.0307680310340484	-477.627226215332	130.951157087689	128.33881641768
ENSG00000005889.16	ENSG00000005889.16	433.631009305238	-0.166468451866443	0.402337811835459	0.171006669217221	0.679218694252158	0.906180925987594	-0.00415530969636718	13.2610185625459	5.09546282598059	4.95636156691825
ENSG00000005893.16	ENSG00000005893.16	1675.03886140007	0.0290625505542503	0.0785577004042468	0.136858060869713	0.711424722056061	0.918385304948757	0.0115344938494199	10.862594483646	29.9116310000801	27.8292401671524
ENSG00000005961.19	ENSG00000005961.19	13.2208700313485	-0.667754183553701	0.691893135477401	0.961267820537039	0.326867657906905	NA	-0.00556201898988682	-4.25034341441529	0.334384171302081	0.489484532962186
ENSG00000006007.12	ENSG00000006007.12	2175.7620601494	0.0452470494530873	0.0702374276675477	0.415038232206697	0.519423311214306	0.841731324472361	0.0218629537023815	135.177891140999	77.1180000427668	70.2693813146441
