gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000104472.10	ENSG00000104472.10	2612.78341427478	-1.44343700501448	0.0847831182388847	281.340135294141	3.83318593934588e-63	6.33943708649691e-61	-1.43446928869924	-2552.01746461651	70.9235854877356	196.773892395572
ENSG00000213145.10	ENSG00000213145.10	280.240898533778	-2.82275348073459	0.169692704419336	280.740352536378	5.17918282904396e-63	8.47532381687552e-61	-2.80269486077217	-423.69597494168	9.89787271966385	68.9659782609971
ENSG00000237988.6	ENSG00000237988.6	397.147106756548	-2.45746286926453	0.145799026075675	280.462562312693	5.95382532409372e-63	9.64147588420426e-61	-2.44078111664769	-565.107608320049	1.4495081763479	8.1512731234794
ENSG00000171865.10	ENSG00000171865.10	2912.61967988248	-1.36365850346453	0.0804533661994147	279.675742432535	8.83603898530529e-63	1.41613466046965e-60	-1.35521795183757	-2545.68154477289	23.1016978847476	58.2129739251585
ENSG00000130193.8	ENSG00000130193.8	3458.64686396652	-1.07513482626317	0.0643102477898858	275.293652719067	7.96565202890328e-62	1.26361251470745e-59	-1.06874606770657	-2396.89306798081	70.7834227130349	142.919812985548
ENSG00000154127.10	ENSG00000154127.10	2232.91568787597	1.52594143516964	0.0911218484250858	271.412523196377	5.5854594000382e-61	8.68315518329939e-59	1.51608890621335	2199.85031999722	35.5368431490962	12.296183185975
ENSG00000172053.18	ENSG00000172053.18	2483.48788644632	-1.04486932263472	0.0631086073660626	271.060303381545	6.66534141023196e-61	1.02593462934125e-58	-1.03869443957055	-1724.66683682917	66.6304289263771	137.267369303356
ENSG00000172716.17	ENSG00000172716.17	2097.66663840955	1.12758315152895	0.068645489244535	266.507728217928	6.54715644019205e-60	9.97863666855153e-58	1.12075960714607	1518.68146964912	49.6855277449358	22.8418849760386
ENSG00000231683.6	ENSG00000231683.6	100.16328501749	7.39704416235083	0.761946783972794	265.503012690532	1.08402187476629e-59	1.63613631700162e-57	7.24423525979316	187.843205424892	3.98186792778178	0.0314502697068228
ENSG00000189334.9	ENSG00000189334.9	1557.86758912663	-1.26415677090351	0.0773522863881484	263.19839079768	3.44635002534387e-59	5.10256738038055e-57	-1.25595176794572	-1333.94207772194	69.5387172276581	169.441207529087
ENSG00000124766.7	ENSG00000124766.7	1466.48877613469	-1.24159375136313	0.0761758360049558	262.383612769604	5.18745588946013e-59	7.60794238278748e-57	-1.23350419728956	-1191.36477275535	11.556504647431	26.6097183444964
ENSG00000124215.17	ENSG00000124215.17	205.347750017286	3.84417406441613	0.245150277891667	254.350788255303	2.92388722131339e-57	4.20877321690167e-55	3.81360520398068	343.32428446329	6.96985296169028	0.433380789831225
ENSG00000131016.17	ENSG00000131016.17	1167.72560750206	-1.39739435718758	0.0869576439053862	254.075213296243	3.35764314813513e-57	4.78880003494575e-55	-1.38774699770166	-1039.22378788725	5.91536646365412	15.5031705268628
ENSG00000117477.13	ENSG00000117477.13	99.0727538714218	-6.83009065767565	0.684467937082445	252.541041019757	7.25238407613478e-57	1.02495966225083e-54	-6.69570924492776	-198.752445297044	0.0621231659389893	8.37705464124148
ENSG00000137642.13	ENSG00000137642.13	3741.69578183369	1.08380156671247	0.0681407262597626	248.794817746436	4.75535308837688e-56	6.60059992070597e-54	1.07684086802563	2648.05561702316	28.9858071606053	13.6027528905026
ENSG00000114854.8	ENSG00000114854.8	1682.55603844587	-1.7240573222663	0.107375589436404	247.842885093947	7.66863701949864e-56	1.05501443455864e-53	-1.71156710715155	-1714.20225523637	117.031378498816	360.073798691313
ENSG00000143878.10	ENSG00000143878.10	1453.68023970963	-1.23481648354057	0.0783083325963904	245.410652897995	2.60013076632113e-55	3.52058515205366e-53	-1.2262404593166	-1116.86967955461	25.049575795195	56.6305980917808
ENSG00000169213.7	ENSG00000169213.7	321.935016977406	-2.48546388655188	0.15815983532039	245.407447578323	2.60431810424656e-55	3.52058515205366e-53	-2.46583329350506	-434.283493079657	0.464879922696322	2.52759102107468
ENSG00000149294.17	ENSG00000149294.17	95.7112991073051	7.79135385166204	0.874864129068627	245.146965860359	2.96814888144465e-55	3.97783125094298e-53	7.602147637458	164.774346884842	2.25936605154401	0.0113923659519928
ENSG00000128422.18	ENSG00000128422.18	821.547150321825	1.65701775167292	0.105022079815777	244.001645675502	5.27469718580747e-55	7.00858482483444e-53	1.64492256230645	872.345900023389	61.8410019537261	18.0766424744954
ENSG00000144824.21	ENSG00000144824.21	448.320923281411	-2.09347998514835	0.133760608384504	240.544030359839	2.99283774644581e-54	3.90980299212157e-52	-2.07712000896136	-557.943335338454	2.40689050387611	10.6351492344495
ENSG00000123908.12	ENSG00000123908.12	5982.59950682438	-1.42297524800773	0.0901493426039532	240.518648671565	3.03122004130845e-54	3.9269455635151e-52	-1.41276659731226	-5162.79714314558	25.3265422108544	61.8322462783374
ENSG00000163932.16	ENSG00000163932.16	789.704354938444	-1.55176800602999	0.0995348341291662	239.656200904028	4.67379104898508e-54	6.00485583863819e-52	-1.5401068951463	-760.294730482243	10.6306994707657	29.6894060830033
ENSG00000159692.17	ENSG00000159692.17	1859.03088212909	1.07035013083407	0.068870762292792	239.156382915787	6.00693629478782e-54	7.6544124294075e-52	1.06311786821567	1322.21054495601	75.7444950941764	35.7847220880792
ENSG00000115414.21	ENSG00000115414.21	1291.76052170557	1.52496900725903	0.0975600794530047	238.354588833336	8.98428756046859e-54	1.13552629605727e-51	1.51400718334819	1306.56871182007	23.8722300934771	7.64778503357412
ENSG00000154760.14	ENSG00000154760.14	1868.64799712745	1.18897913148103	0.0765499136785574	237.67044876675	1.26666508476887e-53	1.58803027482394e-51	1.18087341916651	1393.88914553002	49.9532526616376	21.927529664783
ENSG00000187837.4	ENSG00000187837.4	1446.5831806766	-1.29016697332194	0.0830819803764658	237.26140567101	1.5554474268259e-53	1.93447885579484e-51	-1.28080781349547	-1241.00823793845	108.788544384928	267.295150640675
ENSG00000261150.3	ENSG00000261150.3	1410.15206990002	-1.57031005681764	0.100526464274192	237.098640226656	1.68790185698539e-53	2.08254938640435e-51	-1.55849971617643	-1398.09737254214	2.74089716975919	8.04064529813478
ENSG00000172340.15	ENSG00000172340.15	1778.59061534495	-1.06425261515026	0.0693210420674885	233.341743513368	1.11323377962579e-52	1.35205721391114e-50	-1.05683874985541	-1244.18123321019	35.7473739140573	74.3497751282147
ENSG00000107984.10	ENSG00000107984.10	1480.91422465686	-1.29161799124819	0.0839135760828471	232.836370914317	1.43480702467566e-52	1.7291093027603e-50	-1.28205677477007	-1225.50052022847	41.0753726669163	98.5047639013018
ENSG00000197696.10	ENSG00000197696.10	2049.51432007136	1.16044336972806	0.0756829656671817	231.595552569669	2.67537270997295e-52	3.17491176711751e-50	1.1522546419125	1545.42827121504	406.470722361695	179.94231830523
ENSG00000136689.20	ENSG00000136689.20	649.821260641635	-1.56919509688788	0.102720847682091	231.292462228882	3.11516809340412e-52	3.66881842273185e-50	-1.55688665531769	-638.800291340117	13.546719393676	38.7483778277507
ENSG00000187608.10	ENSG00000187608.10	869.017877991247	1.44811875392035	0.094863042706943	230.018708555657	5.90558006314704e-52	6.85135430311073e-50	1.43711331239579	782.728029355947	204.633417957685	75.3832762728896
ENSG00000180730.5	ENSG00000180730.5	333.990447715568	-2.51484890988566	0.164458390166466	229.91495137541	6.22143096207462e-52	7.16432338788237e-50	-2.49385626011346	-483.68320963501	1.59823922518359	9.5747824834823
ENSG00000164091.12	ENSG00000164091.12	3183.45107719535	-1.09190892668634	0.0716439210333313	228.514855365565	1.25670207223021e-51	1.43652135403609e-49	-1.08411045830724	-2349.40457219419	31.151694282376	65.606483820188
