gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000008517.19	2330.89044	-1.386909592	0.07571628349	327.9098819	2.74E-73	7.17E-71	-1.379454459	-1990.621049	128.0286557	329.8711589
ENSG00000008710.20	495.8252054	0.2039892923	0.1370316928	2.214600924	0.1367104096	2.54E-01	0.1789725709	57.22059422	10.12344085	8.799695793
ENSG00000008735.14	136.836557	0.8097572004	0.2295297814	12.3785954	0.0004342837266	1.98E-03	0.7091737657	52.90895886	1.786399027	1.164187425
ENSG00000008838.21	2215.305673	0.253557693	0.09053465203	7.835197514	0.00512385543	1.73E-02	0.2403091847	395.4848955	75.87729785	66.08276645
ENSG00000008853.18	424.0162479	0.2141328184	0.1275810876	2.816331624	0.09330943489	1.89E-01	0.1915236544	49.95810683	6.057739114	5.592191018
ENSG00000008869.12	697.5866419	-0.002120465379	0.1162272472	0.0005521006018	0.9812539742	9.86E-01	-0.001782358515	29.71711273	7.186420399	6.828223927
ENSG00000008952.17	6939.976746	-0.2806415866	0.06413295275	19.12311849	1.23E-05	7.82E-05	-0.2711783508	-1325.006881	164.2761061	206.2164852
ENSG00000008988.11	9200.251068	0.05625199252	0.07309861511	0.5921107366	0.4416040687	5.97E-01	0.05397051443	857.6612278	2294.628139	2158.933421
ENSG00000009307.17	16295.5228	0.02024951845	0.06900417356	0.08611442971	0.7691762235	8.57E-01	0.01954214494	503.5349306	354.7514099	330.5312631
ENSG00000009335.18	5022.754959	0.2426220396	0.05782640579	17.5894589	2.74E-05	1.63E-04	0.2372500063	882.4273055	77.41526663	67.06465788
ENSG00000009413.16	291.4295255	-0.08957355365	0.1915821447	0.2223396185	0.6372629997	7.63E-01	-0.06799506462	-41.45364389	2.0034277	2.394673994
ENSG00000009694.14	144.3041138	1.126329491	0.2162898592	26.95678495	2.08E-07	1.85E-06	1.053679512	109.2164577	0.9602992502	0.4554858529
ENSG00000009724.18	9.20688623	0.7948612836	0.8761294163	0.8137085591	0.3670260807	5.25E-01	0.1099636017	10.09534692	0.6380681103	0.2012274294
ENSG00000009765.15	28.57705724	-1.472795928	0.6884827213	4.190513565	0.04065078091	9.73E-02	-0.4162614044	-26.71972752	0.1429957119	0.7574324479
ENSG00000009780.16	120.5773741	-0.8386526199	0.2771944539	9.063964724	0.002606960945	9.62E-03	-0.6887656812	-37.38841685	2.206917767	3.292108766
ENSG00000009830.13	269.934304	-0.3684104774	0.2037513494	3.252117063	0.07133126999	1.53E-01	-0.292582007	-50.08138432	5.741582305	6.576085891
ENSG00000009844.16	1666.293413	-0.3115542669	0.08517897872	13.35960681	0.0002571022044	1.24E-03	-0.2982052565	-382.8590191	53.58247617	66.44887918
ENSG00000009950.16	137.133342	-0.3091622387	0.2702250367	1.309279475	0.2525251518	4.01E-01	-0.202077404	-9.534999648	4.273417744	4.743884034
ENSG00000009954.11	5594.849776	0.2259048578	0.06156036327	13.45467864	0.0002443959538	1.18E-03	0.2201279195	719.3491426	65.56757398	58.76876108
ENSG00000010017.13	896.0042004	-1.08945769	0.09946056842	118.7431855	1.19E-27	7.19E-26	-1.074033764	-690.1163336	11.36894993	24.98579175
ENSG00000010030.14	113.6425708	0.05303420968	0.2612280799	0.04214266298	0.8373480704	9.02E-01	0.03400779426	-2.134396155	5.830789052	6.041989274
ENSG00000010072.16	529.458035	0.06779264823	0.1272280434	0.2840932184	0.594030841	7.29E-01	0.05988554877	50.70024775	12.92216836	11.99209482
ENSG00000010165.20	1394.16907	0.2607824888	0.1075030459	5.875475436	0.01535322635	4.33E-02	0.2420319227	296.2914286	39.21718412	32.74924484
ENSG00000010219.14	291.1447496	0.05023565359	0.1457958956	0.1188441995	0.7302914447	8.31E-01	0.04281131778	21.99243787	33.30646423	31.94754106
ENSG00000010244.19	4560.744519	0.3616358456	0.0580010329	38.79901206	4.70E-10	6.08E-09	0.3551697748	1137.505713	152.2642579	118.7086632
ENSG00000010256.11	5714.161008	-0.2691633159	0.05622775584	22.89152436	1.71E-06	1.30E-05	-0.2637576875	-973.0704434	244.0015417	293.6142896
ENSG00000010270.14	1757.273557	-0.1088461817	0.08312420057	1.714229772	0.1904374976	3.27E-01	-0.1030620687	-162.0163116	79.37208771	88.47197526
ENSG00000010278.15	3323.508325	-0.6362674754	0.06765740153	87.92606358	6.79E-21	2.64E-19	-0.6271085575	-1378.380808	154.7070528	240.820093
ENSG00000010292.13	1787.230348	0.168876333	0.08051646366	4.3974314	0.03599310255	8.79E-02	0.1611214096	166.5529529	27.19619968	25.7139392
ENSG00000010310.9	47.96142649	0.4947606834	0.3608117506	1.879855326	0.1703505918	3.00E-01	0.2694546375	12.74139962	1.512219603	1.210872823
ENSG00000010318.22	57.78333061	-0.9378681958	0.3165473775	8.763987873	0.00307236526	1.11E-02	-0.7494669247	-38.86884393	2.563091412	4.848636851
ENSG00000010319.7	47.67656097	0.03464823781	0.3690199969	0.01031291529	0.9191118643	9.51E-01	0.01648431423	0.1391581054	0.7327884602	0.7629266401
ENSG00000010322.16	1086.961994	-0.6574838089	0.1026731575	40.80907828	1.68E-10	2.30E-09	-0.6364828729	-397.8957039	17.50891029	26.85605779
ENSG00000010361.14	278.9506084	0.3095255232	0.1792124178	2.979211389	0.08434035711	1.74E-01	0.2556384056	53.53235093	18.4902598	15.96954552
ENSG00000010404.18	1341.51	0.3597562679	0.09493421501	14.34026452	0.000152566577	7.74E-04	0.3425742323	339.4615411	19.1944604	14.61540437
ENSG00000010438.17	723.184459	-0.09793014599	0.1035026106	0.8955539492	0.3439766649	5.01E-01	-0.08997392246	-57.72241677	86.79881934	91.79522515
ENSG00000010539.12	183.1215457	0.03801767094	0.1935039261	0.03878738123	0.8438704826	9.06E-01	0.02922312853	-2.111375432	4.413737901	4.66403861
ENSG00000010626.15	56.75545271	-0.03633433939	0.32333149	0.01342536023	0.9077572707	9.43E-01	-0.01896814473	-0.5077143009	4.87535716	5.04576851
ENSG00000010704.19	162.9382714	-0.3218721105	0.1982875434	2.629227654	0.104912736	2.07E-01	-0.2551491217	-41.26243715	4.251448957	5.577297611
ENSG00000010803.17	483.3728146	0.276282089	0.1313736565	4.421687803	0.03548492037	8.70E-02	0.2477186569	96.79303093	11.96959658	10.19191915
ENSG00000010810.17	59.75011603	-1.413980067	0.3472627029	16.4697455	4.94E-05	2.78E-04	-1.245039438	-47.9531817	1.83793615	4.519471665
ENSG00000010818.11	682.1560328	0.8491902175	0.1162058285	53.03178253	3.28E-13	6.20E-12	0.8251423707	445.5409483	7.862515429	4.082230431
ENSG00000011007.13	1563.219793	0.3134403277	0.08510438981	13.5428082	0.0002331832318	1.13E-03	0.3002345956	311.8553765	23.26039562	19.04358861
ENSG00000011009.11	775.1807302	-0.1705376024	0.0954807682	3.189586212	0.07410876822	1.57E-01	-0.1593712539	-99.16015494	35.3335405	39.45177453
ENSG00000011021.23	264.4586471	-0.03001197447	0.1656230765	0.0328594288	0.8561543191	9.12E-01	-0.02420012822	0.3730829413	3.64944644	3.789378652
ENSG00000011028.14	111.7881884	1.323260727	0.2900724673	20.42837536	6.19E-06	4.23E-05	1.203321087	79.03017926	1.89492979	0.8375265724
ENSG00000011052.21	491.8777589	-1.729058765	0.1290762128	176.5796913	2.71E-40	2.77E-38	-1.710875227	-492.5924452	19.15077442	59.77466169
ENSG00000011105.14	281.913237	0.568047206	0.1606925999	12.45706539	0.0004164136639	1.91E-03	0.5153146576	139.6912534	6.04008741	3.853194013
ENSG00000011114.15	958.949627	-0.5488831318	0.1027635462	28.41537058	9.79E-08	9.25E-07	-0.5271518545	-319.9712627	8.286813187	11.6408428
ENSG00000011132.12	241.5969279	-0.04271769046	0.1677279837	0.06525931103	0.7983685909	8.78E-01	-0.03436986091	-7.855762658	9.85529309	10.5017849
ENSG00000011143.19	155.3553572	0.8014753304	0.2187994018	13.34682044	0.0002588611473	1.24E-03	0.7101592843	93.15959186	6.660216646	3.549700635
ENSG00000011198.10	882.8464002	-0.3462695137	0.1204782141	8.242012762	0.00409317173	1.42E-02	-0.3187856265	-321.0170265	21.69304761	30.65836145
ENSG00000011201.12	38.29709587	-0.4589085475	0.385627961	1.413333667	0.2345037729	3.79E-01	-0.2252289296	-10.48816008	0.3505413094	0.4789838189
ENSG00000011243.19	1214.277244	0.1309149646	0.0808421628	2.621826611	0.1054030444	2.08E-01	0.1245411174	94.28260747	40.9894264	37.55763295
ENSG00000011258.16	754.6607711	-0.2060714502	0.1046293511	3.880028342	0.0488637325	1.13E-01	-0.1907187166	-101.5529926	8.998939469	10.50102478
ENSG00000011260.14	2859.185943	-0.1512010305	0.08202012251	3.396188995	0.06534723429	1.43E-01	-0.1435807295	-143.1897495	105.8142454	116.1624018
ENSG00000011275.19	1044.122159	-0.4228473713	0.09514885281	19.71502604	8.99E-06	5.92E-05	-0.4043765523	-348.5755262	11.89618416	16.06099895
ENSG00000011295.16	1342.821373	-0.05990586545	0.07873663822	0.5788068292	0.4467803862	6.01E-01	-0.05697419689	-64.75257329	33.30099275	35.42206843
ENSG00000011304.22	7916.358197	-0.09682061421	0.07246941319	1.784500315	0.1815976833	3.15E-01	-0.09257340935	-78.39384343	169.9195087	173.6973237
ENSG00000011332.22	69.15260611	0.1159225697	0.3185432236	0.1325625005	0.7157898068	8.21E-01	0.0633253214	-4.393436825	2.32817038	2.530556236
ENSG00000011347.10	492.5196832	-0.1696759538	0.1263607449	1.801575513	0.1795221397	3.12E-01	-0.1512873197	-34.97898897	6.948199043	7.36251787
ENSG00000011376.12	1445.161873	-0.1076483724	0.08388642262	1.645962669	0.1995093254	3.37E-01	-0.1017300336	-102.8969426	20.05507933	21.45073114
ENSG00000011405.14	2120.063423	-0.4977139045	0.08246618365	36.30260794	1.69E-09	2.02E-08	-0.4836460738	-677.1448185	14.17983001	19.4886854
ENSG00000011422.12	1311.82782	0.2654781492	0.09182299827	8.35101542	0.003854718489	1.35E-02	0.2516512645	235.1034016	79.9351526	68.39829957
ENSG00000011426.11	7311.80787	-0.4670542031	0.08324966666	31.34840653	2.16E-08	2.25E-07	-0.4527100795	-1820.571386	104.2184107	139.9260288
ENSG00000011451.21	1164.331358	0.01612071064	0.08161780537	0.03901283268	0.8434232421	9.05E-01	0.01535452525	8.835544274	16.20618065	16.49062461
ENSG00000011454.18	1119.498261	0.2917429911	0.08324153906	12.27307431	0.0004595406053	2.09E-03	0.2795416299	229.0120914	17.82748185	14.77167737
ENSG00000011478.13	200.8521954	0.05854763646	0.1714660583	0.1168635375	0.7324614511	8.32E-01	0.04723411039	4.681804226	7.297362727	7.353814783
ENSG00000011485.15	1920.222028	-0.07209988428	0.06997846688	1.061411912	0.3028933814	4.58E-01	-0.06890376467	-94.14017623	63.37408121	68.08148496
ENSG00000011523.15	318.2627329	-0.5686065809	0.1514841543	14.06133142	0.0001769444807	8.82E-04	-0.5214199075	-141.9619321	3.616381149	6.062848795
ENSG00000011566.15	1015.024566	0.06738454288	0.112379058	0.3595495253	0.5487565241	6.92E-01	0.06111925559	-52.8626685	16.49757637	18.08312961
ENSG00000011590.14	52.38160504	3.050299732	0.5062720292	33.85380425	5.94E-09	6.64E-08	2.865686976	86.04513193	4.379313746	0.2491077587
ENSG00000011638.11	350.468385	0.2642810976	0.1454300094	3.300297227	0.06926734853	1.49E-01	0.2308701691	27.30366922	24.20836321	21.78352699
ENSG00000012048.24	2611.850152	0.2697565434	0.07666450592	12.36982187	0.0004363292328	1.99E-03	0.2597984685	408.8901631	40.59380692	35.66255383
ENSG00000012061.16	657.861416	-0.2159471273	0.117487491	3.376454574	0.06613417711	1.44E-01	-0.1961808071	-142.0286933	36.97778238	44.88576791
ENSG00000012171.20	1769.644956	-0.9633645722	0.08604138033	123.9583418	8.60E-29	5.46E-27	-0.9508641325	-1086.012605	29.66512204	59.75902386
ENSG00000012174.12	892.6794967	-0.07338307879	0.09328315472	0.6187091618	0.4315273743	5.87E-01	-0.06834965344	-32.56026138	12.84570957	13.76031872
ENSG00000012211.13	155.6230601	0.1239807458	0.2020880584	0.3782205273	0.5385571219	6.84E-01	0.09327626699	9.298748758	5.580994837	5.082143111
ENSG00000012232.10	907.5003395	-0.2386226196	0.1337562859	3.178993776	0.07459065033	1.58E-01	-0.2114342347	-137.8906794	12.3505534	14.77765654
ENSG00000012504.15	46.65390702	1.022692422	0.3684094512	7.65913927	0.005648544618	1.87E-02	0.7718074775	24.59852786	2.493184375	1.344257607
ENSG00000012660.14	2823.687791	0.133959439	0.06238347913	4.609943296	0.03178708434	7.95E-02	0.1301483494	261.8607304	75.63879073	71.52551678
ENSG00000012779.12	447.4100683	0.3122265028	0.1407729251	4.914496456	0.02663222518	6.86E-02	0.2773950944	55.15922712	15.33998417	14.16916735
ENSG00000012822.16	320.6636144	0.4852285812	0.1905026504	6.457355636	0.01104939591	3.28E-02	0.4119451093	97.59891249	16.40848748	12.46522516
ENSG00000012963.15	892.7540065	-0.5696578165	0.1124760283	25.54256022	4.33E-07	3.67E-06	-0.5436408245	-345.7525405	17.04146143	25.12976604
ENSG00000012983.12	2434.976249	-0.3059443416	0.06931322428	19.46294037	1.03E-05	6.67E-05	-0.2971608893	-469.5167505	36.34342157	44.87101844
ENSG00000013016.16	293.7649648	0.4420920674	0.1503375893	8.63073798	0.003305376436	1.18E-02	0.3968421457	95.57795674	4.493937696	3.332599681
ENSG00000013275.8	3267.260125	0.3649329482	0.07382742598	24.37708385	7.92E-07	6.39E-06	0.3544274756	808.3438886	180.1459219	143.7214293
ENSG00000013288.9	738.0591051	0.3784159293	0.09772401789	14.97539741	0.0001089220539	5.70E-04	0.3597812878	192.5384123	8.439422832	6.841256965
ENSG00000013297.12	171.616136	-0.1897214562	0.1812232995	1.096128517	0.2951173056	4.49E-01	-0.1513577742	-21.61030962	5.095571247	5.850059497
ENSG00000013306.16	6814.00829	-0.09768906647	0.05334447198	3.353322718	0.06706950396	1.46E-01	-0.09542171668	-449.1354047	311.3148896	343.4780131
ENSG00000013364.19	4350.369028	-0.4594714371	0.08494194639	29.14950546	6.70E-08	6.47E-07	-0.4446108246	-1124.827608	102.4012505	129.9986567
ENSG00000013374.17	1802.786915	-0.5045902042	0.08203651839	37.70873511	8.21E-10	1.03E-08	-0.4906788281	-552.3311143	54.82617437	77.98077441
ENSG00000013375.17	1301.320136	-0.1403409726	0.103805207	1.82703213	0.1764784981	3.08E-01	-0.1292049553	-22.73986184	29.77435712	31.62372268
ENSG00000013392.8	131.2445522	-0.5778007948	0.2164467287	7.120873017	0.007619159588	2.41E-02	-0.4813607471	-58.60486756	1.876439005	2.813548004
ENSG00000013441.17	1841.923474	0.104757245	0.2410609362	0.1888240884	0.6638971257	7.83E-01	0.07086673427	-107.34358	64.10498181	69.83790597
ENSG00000013503.10	760.3585535	-0.02723022065	0.104225557	0.06826449575	0.7938806359	8.76E-01	-0.02485186495	-54.82149512	11.31024626	12.48745512
ENSG00000013523.11	472.4854931	-0.4521268294	0.129727542	12.12343127	0.000497922002	2.24E-03	-0.4178039885	-133.9374193	6.036444705	8.185421753
ENSG00000013561.18	1214.378384	-0.2980232464	0.09307748843	10.24148913	0.001373166889	5.50E-03	-0.2824970349	-213.197931	45.12151046	56.19249155
ENSG00000013563.14	198.1471412	-0.06803359167	0.1976253305	0.1185269384	0.7306376677	8.31E-01	-0.05110407005	-29.21017907	6.69478631	7.500829011
ENSG00000013573.17	724.3150461	0.05073323016	0.1701829789	0.08892090278	0.7655535126	8.54E-01	0.04106990599	-82.825938	17.98841431	20.74887877
ENSG00000013583.10	365.519217	-0.2451964176	0.1283826565	3.647314239	0.05615970449	1.27E-01	-0.2197354504	-58.35432589	22.25758594	27.06869065
ENSG00000013588.9	9852.808143	-0.3720104691	0.07683234578	23.38129843	1.33E-06	1.03E-05	-0.360341032	-2292.894615	182.9776078	227.9642508
ENSG00000013619.15	60.40227434	-0.03290994819	0.42015915	0.01223943844	0.9119081744	9.46E-01	-0.0127156254	4.3145212	0.8849934682	0.8489616714
ENSG00000013725.14	35.19292681	-0.5722674749	0.496073062	1.32389101	0.2498949281	3.98E-01	-0.2047333686	-15.98208003	0.5939900143	1.009046098
ENSG00000013810.21	1000.311703	0.0453284414	0.09466410148	0.2293407816	0.6320130603	7.59E-01	0.04225827187	73.54211717	27.69296249	25.68128917
ENSG00000014123.10	1145.589436	-0.2012015925	0.105302901	3.648204214	0.05612970085	1.27E-01	-0.1859209463	-89.11525955	16.59812424	18.04399617
ENSG00000014138.9	510.9467404	-0.09698828024	0.1515802871	0.4095454272	0.5222003188	6.71E-01	-0.08143525441	-53.11142498	17.52266652	20.51235273
ENSG00000014164.7	851.8305331	-1.096482627	0.1087059578	100.5094953	1.18E-23	5.40E-22	-1.078145158	-536.9015683	11.19689791	22.71788119
ENSG00000014216.16	7280.547312	0.01890276956	0.06543223262	0.08345953854	0.7726627665	8.60E-01	0.01847883337	122.7000418	190.1111644	190.4151251
ENSG00000014257.17	52.77227128	-0.5125027673	0.3572232946	2.050691214	0.152137105	2.75E-01	-0.28332188	-13.12179432	1.322051692	1.670494309
ENSG00000014641.21	5597.674142	0.128958204	0.07255674268	3.157997756	0.07555579898	1.60E-01	0.1230540103	281.0667544	351.9842094	334.4031394
ENSG00000014824.14	3145.9509	-0.2863121938	0.07866858894	13.22711224	0.0002759285972	1.31E-03	-0.2753332947	-727.4592779	70.8956498	89.35276994
ENSG00000014914.21	343.9058623	-0.1705095652	0.1430924291	1.41915079	0.2335432295	3.78E-01	-0.1470534735	-69.71788181	9.00264802	10.49773289
ENSG00000014919.13	892.3197942	-0.04364398821	0.09421248366	0.2145783788	0.6432023416	7.67E-01	-0.04052164586	-10.44643819	15.0717512	15.41240274
ENSG00000015133.20	538.0173477	-0.8305523511	0.1375600031	36.18848894	1.79E-09	2.14E-08	-0.7957856379	-285.3592083	4.772753791	8.656635513
ENSG00000015153.15	351.4298722	-0.1443082507	0.143591157	1.009814123	0.3149473734	4.70E-01	-0.1238728819	-25.11280744	14.4085937	15.66604542
ENSG00000015171.21	1726.570779	-0.4265623369	0.07949587785	28.7309613	8.32E-08	7.93E-07	-0.4137165889	-484.8350954	24.84026119	34.46022033
ENSG00000015475.19	3358.086348	0.2687929703	0.06602548801	16.55850071	4.72E-05	2.67E-04	0.2613988061	713.9755539	213.244233	178.5434573
ENSG00000015479.20	10597.05591	-0.2342598379	0.0802520568	8.51211037	0.00352790684	1.25E-02	-0.2237032991	-2326.077464	259.8009581	334.2884618
ENSG00000015520.15	180.8869894	-3.19783042	0.2355183394	187.2238759	1.28E-42	1.41E-40	-3.163389692	-269.7620831	0.4064176382	4.00235883
ENSG00000015532.10	892.8556807	0.06956317918	0.0987802043	0.4959932208	0.4812659767	6.33E-01	0.06468485236	25.21110392	18.1142656	18.30218403
ENSG00000015568.13	385.6637424	0.03991965827	0.6359686311	0.003949050894	0.9498927394	9.70E-01	0.009919141516	124.3337152	5.264947831	3.83339812
ENSG00000015676.18	1867.547674	0.07448483312	0.074149953	1.008909759	0.3151641686	4.71E-01	0.07134369795	42.92702336	51.48562377	48.0505995
ENSG00000016082.15	82.07594263	-0.5717477083	0.2942497698	3.765224295	0.05232883943	1.20E-01	-0.3970334283	-33.0634598	1.995951461	3.092233027
ENSG00000016391.11	772.2316878	-0.8871415136	0.1313773847	45.07332031	1.90E-11	2.97E-10	-0.8565299423	-523.9124586	6.152269286	12.32467445
ENSG00000016402.14	529.0644666	-0.2386787517	0.1113635772	4.591640364	0.03212825177	8.02E-02	-0.2194926143	-90.84707903	10.42202389	11.97913412
ENSG00000016864.19	637.5218551	-1.07098338	0.1184513774	80.8929349	2.38E-19	8.00E-18	-1.048826975	-444.9670534	22.74579304	45.94613711
ENSG00000017260.20	3551.138353	-0.225921506	0.06513539281	12.01944384	0.0005264840981	2.36E-03	-0.2193522181	-572.3423562	56.76286731	67.8864334
ENSG00000017483.16	1825.025842	-0.07112247027	0.08936696583	0.6332135397	0.4261790109	5.83E-01	-0.06662305813	-149.0756466	107.8503305	114.547858
ENSG00000017797.13	3585.711395	-0.04670801561	0.07478262938	0.3900698226	0.5322627023	6.79E-01	-0.04455382517	-139.9414543	56.92267235	57.02511941
ENSG00000018189.13	268.0922149	0.08320446194	0.1534044834	0.2944287549	0.587396358	7.24E-01	0.06991779623	10.45328403	6.881122583	6.480785073
ENSG00000018408.15	724.3113474	0.4483360968	0.1167565321	14.70058083	0.0001260076201	6.51E-04	0.420790338	191.1556527	15.38651601	11.634499
ENSG00000018510.18	2069.680377	-0.2665843216	0.07251360836	13.50267251	0.000238223936	1.15E-03	-0.257332146	-326.1880312	49.65318214	60.56991938
ENSG00000018610.15	492.9856226	-0.09757805604	0.1262462869	0.5972628279	0.4396242911	5.95E-01	-0.08616696264	-49.95526745	15.7068784	16.83820164
ENSG00000018699.13	684.5511975	-0.1534261312	0.1090545617	1.978357911	0.1595635043	2.86E-01	-0.1400766674	-94.76699051	16.62021661	18.71379609
ENSG00000019102.12	273.4005163	-0.3085508275	0.1486171899	4.308583146	0.03792053214	9.19E-02	-0.270054052	-68.12116777	16.9794675	20.8885594
