baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionko	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0033708	380.381649466865	-2.91484642951902	0.359738452113984	58.2691249466883	2.28603792075536e-14	1.45122292178024e-12	1.8520339598847	15.2907498364155	FBgn0033708		protein_coding	36331
FBgn0283494	2093.47437151725	1.27144882583551	0.164247780990013	58.2300297665924	2.33192168535484e-14	1.46977692511222e-12	141.852360005535	79.7794870607573	FBgn0283494	Adenylate kinase 2	protein_coding	37834
FBgn0263743	28.9849094514556	6.64467190964964	1.15144917263965	58.2143166568477	2.35062182651066e-14	1.4710558153993e-12	4.0402469410183	0.101597124303577	FBgn0263743		protein_coding	14462617
FBgn0021967	1546.15445452855	1.04976038738136	0.136404123305412	58.1482219785084	2.43093805660121e-14	1.5106054515105e-12	191.497157005547	133.298303886525	FBgn0021967	NADH dehydrogenase (ubiquinone) PDSW subunit	protein_coding	44228
FBgn0017567	999.955497322143	1.00174825355967	0.130447353286151	58.1290404371319	2.45475683759141e-14	1.51473946397948e-12	84.3164805846996	63.5076752074035	FBgn0017567	NADH dehydrogenase (ubiquinone) 23 kDa subunit	protein_coding	44207
FBgn0039635	3286.83717265635	1.002996125833	0.130574129277183	57.9370588608363	2.70640161712894e-14	1.65842276871846e-12	154.094147697034	110.052603393281	FBgn0039635	Pyruvate dehydrogenase E1 beta subunit	protein_coding	43437
FBgn0019644	4489.89058213668	1.08871876328337	0.141614909571953	57.8197934733697	2.87264539960832e-14	1.74815331076854e-12	349.466046690447	231.826176694861	FBgn0019644	ATP synthase, subunit B	protein_coding	39143
FBgn0030828	454.488185566463	1.61757800769356	0.208889119528118	57.7761772688213	2.93705304789578e-14	1.77510658182414e-12	22.4075942333114	9.42556395266649	FBgn0030828		protein_coding	32709
FBgn0250838	2714.49304221762	1.40214371749898	0.181372223497942	57.6589738250767	3.11737494366786e-14	1.87127323149151e-12	438.192261314432	221.495285368874	FBgn0250838	reduction of Rh1	protein_coding	246602
FBgn0032049	288.446913600997	-3.20209575925917	0.396731300038344	57.0461521335814	4.25703492150337e-14	2.53811325319903e-12	1.71643445575232	27.5723527306895	FBgn0032049	beta-site APP-cleaving enzyme	protein_coding	34182
FBgn0033658	95.8039570437294	2.55470493333856	0.331427442756371	56.9574809182351	4.45337006349443e-14	2.61976916268499e-12	13.0617286846168	2.69286718333377	FBgn0033658	Tweedlebeta	protein_coding	36265
FBgn0043576	17813.5239155201	3.55979910998285	0.426484460263101	56.97013238196	4.42481266507881e-14	2.61976916268499e-12	3966.55854579694	581.178012291129	FBgn0043576	Peptidoglycan recognition protein SC1a	protein_coding	35859
FBgn0037715	307.789117672607	2.00115380776235	0.258535292370467	56.7520938911456	4.94364200880361e-14	2.8889203368002e-12	22.8356630439733	8.1373830035179	FBgn0037715		protein_coding	41157
FBgn0039316	33.6541617570641	4.3526323032087	0.610467576184588	56.6931478691711	5.0940746521496e-14	2.95724439016895e-12	2.28535718268786	0.14837952820933	FBgn0039316		protein_coding	43056
FBgn0030733	1298.7814226784	1.33322298871654	0.175894114001551	55.7375003714661	8.28232149705684e-14	4.77668005817187e-12	275.429023041896	148.038921861059	FBgn0030733	Ubiquinol-cytochrome c reductase 14 kDa subunit	protein_coding	32586
FBgn0046114	1965.57039088233	1.22754919544876	0.162260697320955	55.7215090742371	8.34996781756854e-14	4.78442311832629e-12	115.775800348618	65.7806852031853	FBgn0046114	Glutamate-cysteine ligase modifier subunit	protein_coding	248194
FBgn0000116	65829.8794892872	1.63788786882432	0.214543576914472	55.401794463964	9.824672303102e-14	5.59309086468206e-12	2803.99394049275	1441.39258934506	FBgn0000116	Arginine kinase 1	protein_coding	39041
FBgn0013772	59.3245173448544	-3.56012531338694	0.480237719169725	55.3720168390334	9.97463629172163e-14	5.63384269434669e-12	0.223735981810968	3.54630045247487	FBgn0013772	Cytochrome P450 6a8	protein_coding	36666
FBgn0040349	889.440072376221	1.52532907023889	0.201076676718637	55.3623227503743	1.00239494901681e-13	5.63384269434669e-12	83.7855436216287	40.8703612873805	FBgn0040349		protein_coding	31046
FBgn0014903	844.015357388061	2.13460828349969	0.276391346023312	55.2601478645107	1.05587778012928e-13	5.89687691889923e-12	42.3279492019158	16.2832302699318	FBgn0014903		protein_coding	44620
FBgn0051267	518.891921212916	2.14520816606208	0.279065209610613	54.9736662054548	1.22155592875787e-13	6.77925126752164e-12	55.3898557310465	15.4025101036073	FBgn0051267		protein_coding	318651
FBgn0033729	1524.95713995528	2.77593101989474	0.351267908432109	54.938976619401	1.2433075902394e-13	6.85684136017029e-12	372.016787998914	88.0359931638195	FBgn0033729	Cuticular protein 49Af	protein_coding	36352
FBgn0270926	1503.97076498175	1.74782734031248	0.22960332362517	54.9124952696883	1.26017286860099e-13	6.90668657921438e-12	59.662751769743	19.9615982539672	FBgn0270926	Asparagine synthetase	protein_coding	2768965
FBgn0034441	477.873495545483	4.83625539008562	0.565684420996258	54.8467829908438	1.30301874346464e-13	7.09743048909382e-12	15.7083440842697	0.593714818755815	FBgn0034441		protein_coding	37226
FBgn0025578	5438.96916084136	2.9476300196908	0.371173534165088	54.499307491102	1.55502613993991e-13	8.41812923854588e-12	2217.09729895	537.17302468388	FBgn0025578	Larval cuticle protein 9	protein_coding	37963
FBgn0052603	5147.80478879913	3.1262376902328	0.390876746959333	54.4384885049814	1.60390503663316e-13	8.62979148978721e-12	382.303494020605	72.9245174194131	FBgn0052603		protein_coding	318109
FBgn0040793	1684.60932113626	1.37578241162641	0.183402347557242	54.4234745052279	1.61620622275406e-13	8.64327497550413e-12	561.119636964835	308.492898749593	FBgn0040793		protein_coding	50266
FBgn0023537	4565.94383049096	1.53149705716581	0.20318408834342	54.3901462401393	1.64385096806853e-13	8.73815719411849e-12	173.856395429383	77.8082134333842	FBgn0023537		protein_coding	30995
FBgn0014869	7073.56557187776	1.6507584244596	0.219171629185093	53.9177821171556	2.09057071751063e-13	1.1008403453865e-11	479.658690266988	248.637675026026	FBgn0014869	Phosphoglyceromutase 78	protein_coding	43447
FBgn0028949	171.149591945572	4.28270288676798	0.529204448453713	53.9127908528943	2.09588823690993e-13	1.1008403453865e-11	19.0653962852036	1.71279681463017	FBgn0028949		protein_coding	34915
FBgn0036024	59372.5852584709	1.66017119010061	0.220360423322288	53.8836596325635	2.12719474239024e-13	1.11067256845275e-11	5094.00046882354	2197.19263371469	FBgn0036024		protein_coding	39125
FBgn0034480	112.152479986316	3.60424499652983	0.463320874582684	53.6986553924273	2.3372316448868e-13	1.21316070791065e-11	8.47493997785972	0.844271541939523	FBgn0034480		protein_coding	37276
FBgn0019624	5866.85701507894	1.27468948226986	0.171501096321345	53.5771311841081	2.48636879523801e-13	1.28302445901639e-11	767.881806465419	482.77638088989	FBgn0019624	Cytochrome c oxidase subunit 5A	protein_coding	41432
FBgn0250836	1862.90900848442	2.05241309305337	0.270693762114125	53.3692140138539	2.76394588487505e-13	1.41796851675218e-11	728.530213856818	257.28045571635	FBgn0250836	Acyl-CoA binding protein 3	protein_coding	38783
FBgn0032668	54.0003430901363	3.20542819535486	0.43510634439626	53.2680409408602	2.91002588811049e-13	1.48428141252526e-11	3.62715362185769	0.565684308435922	FBgn0032668		protein_coding	35086
FBgn0032087	3626.62372800482	1.64605077325834	0.220365361807763	53.0789752330528	3.20403619325306e-13	1.62485145800374e-11	519.689829867722	228.943388617053	FBgn0032087		protein_coding	34227
FBgn0035293	199.388592352127	1.39386647512066	0.190364821481562	52.9564859603706	3.41020081409363e-13	1.70975068088422e-11	3.99828238382731	2.29616920330531	FBgn0035293		protein_coding	38255
FBgn0288748	199.388592352127	1.39386647512066	0.190364821481562	52.9564859603706	3.41020081409363e-13	1.70975068088422e-11	3.99828238382731	2.29616920330531	FBgn0288748		protein_coding	NA
FBgn0015031	1345.48076596047	1.22481736753601	0.166975205744828	52.4480355637157	4.41784687978292e-13	2.20243394729969e-11	445.404539851431	283.518695203782	FBgn0015031	cyclope	protein_coding	46040
FBgn0030394	1077.82128902347	2.55258978395463	0.334006886150788	52.3866897783821	4.55802790253097e-13	2.25955270853558e-11	61.5332802857445	15.3835810871184	FBgn0030394	Cuticular protein 11A	protein_coding	32198
FBgn0034390	2240.21104652585	2.00468395301798	0.267428449045537	52.3048053664222	4.75210194894494e-13	2.34260042444079e-11	166.130186212846	48.5992242240494	FBgn0034390		protein_coding	37166
FBgn0027586	398.790230652558	1.23948707880491	0.169945231985954	52.2585603533789	4.8653386120845e-13	2.38509710627965e-11	26.8619581402157	16.3893296284695	FBgn0027586		protein_coding	34728
FBgn0002772	17211.3953125883	1.87608535905261	0.251498148715971	52.1332162273781	5.18602213751458e-13	2.52825742217838e-11	1348.0917436575	645.449730089748	FBgn0002772	Myosin alkali light chain 1	protein_coding	43323
FBgn0033697	72.6614845584257	3.04814472356787	0.412165504527697	51.8139796218459	6.10158286419158e-13	2.95826193371574e-11	3.62087060009837	0.688737685669181	FBgn0033697	Cytochrome P450 6t3	protein_coding	36318
FBgn0003356	110490.461049451	1.87324675298248	0.252186821643506	51.688440094145	6.50445942051345e-13	3.13635791948692e-11	10450.6146342507	3995.2032859173	FBgn0003356	Jonah 99Cii	protein_coding	43544
FBgn0036887	333.978340276317	1.43422116306456	0.19748532351496	51.4443894321197	7.36541760898337e-13	3.53219809682985e-11	33.3960138438685	16.2512913277565	FBgn0036887		protein_coding	40130
FBgn0040529	2954.49876184062	1.11851871834596	0.154545593029836	51.1963902358067	8.3572166105425e-13	3.98616645250957e-11	445.228538251828	276.818196811014	FBgn0040529	Cytochrome c oxidase subunit 7A	protein_coding	50002
FBgn0020235	6447.79419157781	1.10972903398605	0.153508110846358	51.0548965129969	8.98185641974043e-13	4.26106994880589e-11	367.48561383446	252.748964033309	FBgn0020235	ATP synthase, gamma subunit	protein_coding	43507
FBgn0039830	19158.2799522455	1.25741325918779	0.173404491634079	51.0093775265644	9.19257496972934e-13	4.33771558999421e-11	1563.79442700065	930.506644380134	FBgn0039830	ATP synthase, subunit C	protein_coding	43693
FBgn0287831	799.224606586674	1.43103609351031	0.19837002284407	50.310237265509	1.3126299456768e-12	6.16098225566601e-11	42.3302525880703	23.5909449920882	FBgn0287831	speck	protein_coding	37867
FBgn0029971	436.088577030059	1.2415574249109	0.173392347658466	50.2731386959874	1.33768090242056e-12	6.24534194865559e-11	103.550528508241	58.8249739977077	FBgn0029971	NADH dehydrogenase (ubiquinone) MNLL subunit	protein_coding	31697
FBgn0016691	3597.62546842292	1.23722865317232	0.172421513462126	50.0509148311115	1.4980793154331e-12	6.95739572599034e-11	350.008511458973	207.791684859615	FBgn0016691	ATP synthase, oligomycin sensitivity conferring protein	protein_coding	41845
FBgn0034428	434.896069584261	2.14563712208706	0.292665661544102	50.038842899566	1.50732417515596e-12	6.96367985422837e-11	35.7520336569154	12.3529168972039	FBgn0034428	Arylalkylamine N-acetyltransferase-like 6	protein_coding	37212
FBgn0014391	1099.29577387823	1.3638680170493	0.189851921160878	50.0042912571997	1.53410108516201e-12	7.0504729038904e-11	378.596467303067	200.894139744048	FBgn0014391	stunted	protein_coding	44046
FBgn0036600	453.562180255162	1.77728898476776	0.245946204176518	49.729269577431	1.76493190856404e-12	8.06930526485443e-11	66.3206718957367	30.1669838003626	FBgn0036600		protein_coding	39796
FBgn0034576	1124.45030365131	1.01420393762156	0.142752849866652	49.6675906921883	1.82129777491684e-12	8.28408843601351e-11	119.321691540141	88.3289701707833	FBgn0034576	NADH dehydrogenase (ubiquinone) B14.7 subunit	protein_coding	37385
FBgn0032613	101.105863993776	3.01561195212494	0.410864967065051	49.6028170269819	1.88243219955599e-12	8.51824704045235e-11	3.58674757489318	0.599699580817484	FBgn0032613	Neprilysin-like 9	protein_coding	35020
FBgn0002939	3090.76768191156	2.9946263799382	0.394889299137302	49.5435422879084	1.94017444870043e-12	8.73474455884315e-11	161.133275328044	20.1446690216978	FBgn0002939	neither inactivation nor afterpotential D	protein_coding	326160
FBgn0035600	3518.54503459482	1.36220405283566	0.190253525599498	49.5299383233878	1.95367483615921e-12	8.75087652500956e-11	203.925522187713	112.540510581494	FBgn0035600	Cytochrome c1	protein_coding	38612
FBgn0003357	77621.4356535967	1.67332549540515	0.232076713907827	49.313545467535	2.18150945292958e-12	9.72204010739932e-11	7677.18039340838	3300.18334193616	FBgn0003357	Jonah 99Ciii	protein_coding	43543
FBgn0085359	3927.90008275269	1.5183298374946	0.211688080638768	49.2916437788362	2.20600192641342e-12	9.78178944656885e-11	573.121056340524	320.135371828846	FBgn0085359		protein_coding	2768869
FBgn0038972	415.861214007695	1.56155156730076	0.218720200736694	49.2327200452125	2.27327061793634e-12	1.00296699663351e-10	37.3537289797151	17.3521474274132	FBgn0038972		protein_coding	42643
FBgn0051810	110.3749635553	-3.21958906980765	0.441115075302796	49.1393370123917	2.38410841250993e-12	1.04663545432774e-10	1.07360048454375	12.0788101093699	FBgn0051810		protein_coding	318955
FBgn0041180	3347.46094277089	2.48859168663196	0.336434545075593	49.1142446189972	2.41480208406147e-12	1.05486205889893e-10	47.0959491532901	14.4422678357116	FBgn0041180	Thioester-containing protein 4	protein_coding	35248
FBti0019609	121.53031456736	5.38586759134976	0.691176477277897	49.005855040163	2.551995895095e-12	1.10930107282356e-10	7.5651906831009	0.211143984346505	FBti0019609		transposable_element	NA
FBgn0085205	576.325818271896	1.38557672421378	0.195122266411806	48.9612986734093	2.61063068605049e-12	1.12922574380929e-10	206.182987048032	110.8968200564	FBgn0085205		protein_coding	5740391
FBgn0035032	3681.84864960979	1.25653969622775	0.177355550184954	48.7440450921653	2.91642714228153e-12	1.25534405382889e-10	682.916947699867	385.866980932563	FBgn0035032	ATP synthase, subunit F	protein_coding	37931
FBgn0036601	413.684114169821	2.38900462449092	0.328930215948179	48.2716016816825	3.71087631058868e-12	1.58955206624439e-10	72.753934768411	24.4637525366823	FBgn0036601		protein_coding	39797
FBgn0063494	225.27441682196	1.95939349085812	0.275270656332872	48.2498303054358	3.75230679204739e-12	1.5995340643974e-10	30.791704744722	8.77912370647996	FBgn0063494	Glutathione S transferase E6	protein_coding	37111
FBgn0034697	961.991154218473	1.1959472265414	0.170266474731989	48.1921756247866	3.86427234985308e-12	1.63934323149536e-10	22.1960342151151	13.4587767707347	FBgn0034697	Golgi matrix protein 130 kD	protein_coding	37524
FBgn0035667	27971.8880645888	1.36625465755263	0.19371364021238	47.9973714414303	4.26790942351746e-12	1.80191544273292e-10	2136.18562011996	1362.78525985312	FBgn0035667	Jonah 65Ai	protein_coding	38685
FBgn0039052	231.430411452508	2.021407282378	0.28422493425984	47.9252392333698	4.42784799726506e-12	1.86053955846985e-10	14.7496389739315	5.14134617224436	FBgn0039052		protein_coding	42731
FBgn0030270	96.4732173546728	2.16818239012324	0.308728099776866	47.7561450892985	4.82668966007883e-12	2.01851704078368e-10	23.5278599166515	6.83724312929946	FBgn0030270		protein_coding	32051
FBgn0050163	2267.30679918176	1.93889414353626	0.272309788459107	47.3853481469124	5.83169558695036e-12	2.42730574807783e-10	543.426938968889	213.686007151695	FBgn0050163	Cuticular protein 60D	protein_coding	246492
FBgn0004430	20472.8921772526	3.29802464419573	0.439084924086555	47.2327538457767	6.30381982215128e-12	2.61149793946774e-10	5481.75004959484	705.124835173548	FBgn0004430	Lysozyme S	protein_coding	38130
FBgn0053223	23.1041351657451	-7.76004674467015	1.32850094086563	47.0612588771325	6.88022902027844e-12	2.82377399418312e-10	0	5.87399768690283	FBgn0053223		protein_coding	2768867
FBti0019469	3056.67523936658	2.07281241543015	0.291227892595627	46.8971289031975	7.48122292151378e-12	3.05621810460359e-10	37.00848886375	13.0617890392896	FBti0019469		transposable_element	NA
FBgn0052633	2511.97492007964	1.2994245026076	0.186937359642831	46.8435770206263	7.68846665776806e-12	3.12640690267951e-10	191.697896618495	121.039254148334	FBgn0052633		protein_coding	326225
FBgn0039667	274.358673913361	1.87240816430912	0.267211756530271	46.7739453746916	7.96655495191005e-12	3.22462756402084e-10	10.2442824846764	4.09934205929409	FBgn0039667	F-box involved in polyQ pathogenesis	protein_coding	43475
FBgn0086254	2131.26973311478	1.95931024684095	0.277066891076684	46.6799700605299	8.3578928147437e-12	3.36758201814148e-10	145.287248788219	54.8359945576526	FBgn0086254	Aldo-keto reductase 1B	protein_coding	39304
FBgn0028544	12166.0707798972	2.03652249713875	0.287327835723646	46.5653169292062	8.86148761566016e-12	3.55426212366297e-10	578.66906634486	255.224666848309	FBgn0028544		protein_coding	34812
FBgn0031466	81.7566749709222	4.02000156710052	0.554446636696018	46.2794548736347	1.02533486789929e-11	4.09391623273453e-10	9.16053793176051	0.770533639132946	FBgn0031466		protein_coding	33479
FBgn0003961	1240.71740670975	4.46154317075288	0.571122183427126	46.2598822650224	1.03562880532694e-11	4.11639125144367e-10	87.0362790667902	5.09396012118069	FBgn0003961	Urate oxidase	protein_coding	34060
FBgn0000044	198651.450355847	1.71528958249364	0.245752019638232	46.0929298848315	1.12774694660663e-11	4.46243903894927e-10	6852.92497242056	3216.80199340002	FBgn0000044	Actin 57B	protein_coding	37368
