baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionh2F14	ensembl	description	gene_biotype	entrezgene_id
FBgn0262362	63.9738834325638	-3.06715664976295	0.856300701316159	11.2803807699384	0.000783304888943546	0.0155676327366723	12.5177023107792	2.23357787946715	FBgn0262362		protein_coding	12798056
FBgn0002789	18330.6251202671	1.2202359407486	0.358730057501931	11.2418344300989	0.000799740743399294	0.0157855369164421	871.039832137705	1815.3461803976	FBgn0002789	Muscle protein 20	protein_coding	36468
FBgn0038701	2807.27438526488	1.6008996555211	0.466238497022074	11.2372590333596	0.000801714656261444	0.015787611692533	56.1728190574354	142.438777833546	FBgn0038701		protein_coding	42319
FBgn0036846	900.813885255043	-1.85279046682218	0.536128695287949	11.2198425941631	0.000809273587585638	0.0158257946016747	50.6471019373061	7.97137413351266	FBgn0036846	Misexpression suppressor of ras 6	protein_coding	40083
FBgn0038237	540.601049952372	1.62001856716562	0.472294904052278	11.2214427810466	0.000808576093839058	0.0158257946016747	2.14204278776	6.5738466400097	FBgn0038237	Phosphodiesterase 6	protein_coding	41760
FBgn0261844	107.225115354538	-1.43287022225772	0.421535178622413	11.1999375763451	0.000818000837466301	0.0159595174940307	3.41036112117874	0.916118656570103	FBgn0261844		protein_coding	10178950
FBgn0003312	323.80195348325	-1.10291755702223	0.326728951473223	11.1662296121946	0.000832997417805756	0.0161869107518533	15.2131496298708	5.99929266693143	FBgn0003312	shadow	protein_coding	44858
FBgn0039620	783.57343934404	-1.30762325089571	0.385163212342262	11.1650203948623	0.000833540528375987	0.0161869107518533	28.064306042249	11.2649688721613	FBgn0039620	waterproof	protein_coding	43420
FBgn0053143	106.558519244821	-2.23755085148577	0.643851219099024	11.1608774581705	0.000835404011340915	0.0161869107518533	2.22656204369369	0.453491095048711	FBgn0053143		protein_coding	37583
FBgn0034783	920.00312063491	1.55296354767862	0.454772385423779	11.1535214943676	0.00083872308783782	0.0162140335149975	15.9041833221994	40.5292990376656	FBgn0034783		protein_coding	37624
FBgn0040321	2054.4423016025	-1.12308295401418	0.332387059376241	11.1435008866277	0.000843265931503927	0.0162646360487333	113.940307936416	47.0796471010228	FBgn0040321	Gram-negative bacteria binding protein 3	protein_coding	39020
FBgn0263046	284.234689641748	1.87373732497517	0.545041500864135	11.1320061463144	0.000848507710446227	0.0162913480405676	9.01699981084847	24.8110298378511	FBgn0263046		protein_coding	12798088
FBgn0014028	3167.21750670524	1.23048682456458	0.36407296626366	11.0967669041036	0.000864783507831216	0.0165287128374618	92.2036305070856	221.813649505038	FBgn0014028	Succinate dehydrogenase, subunit B (iron-sulfur)	protein_coding	35590
FBgn0037137	721.872962816272	-1.0886092381638	0.323334858898655	11.0900727434345	0.000867910798218787	0.0165510393303664	18.5947813433154	7.88864432471035	FBgn0037137	Nopp140	protein_coding	40433
FBgn0031926	170.399143142523	-1.44588522313394	0.428066935601988	11.0266572543681	0.000898109511046641	0.0170883539399145	5.58212128927996	1.7584208150608	FBgn0031926		protein_coding	34037
FBgn0035430	91.2779359890882	-1.90271390838819	0.558544300065095	11.0148613454149	0.00090384286828651	0.0171587967444594	2.68284081186693	0.49670330413228	FBgn0035430		protein_coding	38405
FBgn0038105	71.8832263989266	2.32137841386445	0.676780514717767	10.9778547409174	0.000922071057784148	0.017465597076593	1.3433424286332	3.85703550557921	FBgn0038105	yellow-f2	protein_coding	41596
FBgn0027932	6015.40117355263	-1.24076306912091	0.369254400501591	10.9610285265669	0.000930481557158097	0.0175854769460215	225.247264030288	77.3605673730097	FBgn0027932	A kinase anchor protein 200	protein_coding	34170
FBgn0039151	2036.92241177131	1.04722274980853	0.313296355688647	10.9397284444911	0.000941239637437627	0.0177490903059667	37.3237631934589	68.609983134873	FBgn0039151		protein_coding	42859
FBgn0029766	7991.26186134342	-1.76111453033243	0.517965713194971	10.9081307290026	0.000957430895365353	0.0179741693423256	391.315448433727	73.2223984231723	FBgn0029766		protein_coding	31461
FBgn0050339	426.635851071573	1.45451913710719	0.432071442249406	10.8968476486607	0.000963280549156037	0.0180438893110204	15.2320729497366	34.7187557890564	FBgn0050339		protein_coding	246549
FBgn0038719	2655.45595830123	-1.18552275858866	0.354935235624332	10.8619595675197	0.000981597736475353	0.0183463222958933	101.1695665333	43.9950017302588	FBgn0038719		protein_coding	42338
FBgn0040367	71.9322981398621	-2.18994050692187	0.643167162665686	10.817640872664	0.00100537514013532	0.0187492476464971	4.12215964157474	0.741169290537258	FBgn0040367		protein_coding	31069
FBgn0083978	181.186732042287	-1.27502068509756	0.383271626678985	10.8106630783686	0.00100917151418252	0.0187785924048766	9.60393342251791	3.72666651703775	FBgn0083978		protein_coding	4379911
FBgn0034828	74.9546922483678	2.84597052592523	0.818415485174679	10.8007078583198	0.00101461291259664	0.0188383513969592	2.99263056364405	19.7787792368406	FBgn0034828		protein_coding	37675
FBgn0031080	122.223257152677	-1.65536867337441	0.494163221579004	10.7520165566479	0.00104165754187855	0.019298076565329	28.0075786791991	7.62745945224408	FBgn0031080		protein_coding	33004
FBgn0052548	460.596766300062	1.5191318376319	0.454313572990079	10.7176178094571	0.00106120210294725	0.0196171452203465	11.3171489923852	18.6949079233072	FBgn0052548		protein_coding	32826
FBgn0037714	164.074713970534	2.8908948921094	0.830021103258134	10.6533362132066	0.00109872536558913	0.0202330045089854	3.75271956447332	28.7341864632118	FBgn0037714		protein_coding	41156
FBgn0053225	179.537078089814	2.10071404140174	0.619709970108151	10.652356675233	0.00109930741827939	0.0202330045089854	4.58344434347022	9.85156514845862	FBgn0053225		protein_coding	2768860
FBgn0028400	413.75884994608	1.16642312606161	0.3532400736525	10.6372926777978	0.00110829800387588	0.0203541337755293	4.95693187032944	8.42462251072257	FBgn0028400	Synaptotagmin 4	protein_coding	40876
FBgn0033683	341.578402489918	-1.07979382728324	0.329015892166121	10.555524248999	0.00115841352780423	0.021176354326045	100.637864458291	38.1602600734011	FBgn0033683		protein_coding	36297
FBgn0039635	2717.52052247064	1.01950241550228	0.310735399038117	10.5520570090109	0.00116058854793547	0.021176354326045	81.5139253747876	156.176920000824	FBgn0039635	Pyruvate dehydrogenase E1 beta subunit	protein_coding	43437
FBgn0264307	1806.98651717465	1.61723052666848	0.485797332005596	10.5537487856061	0.00115952677078552	0.021176354326045	19.788421372519	35.567338159637	FBgn0264307	orb2	protein_coding	39018
FBgn0034396	274.766756562629	-1.86670653499651	0.558327118572924	10.532158920339	0.00117315087854766	0.02131350241284	8.83573371366602	1.16058063608561	FBgn0034396		protein_coding	37172
FBgn0038934	837.411396345935	1.46885939440875	0.443676002527873	10.5360389695217	0.00117069052136229	0.02131350241284	5.26493724428986	9.65631544542432	FBgn0038934	GLD2 poly(A) polymerase	protein_coding	42602
FBgn0001128	7328.85549975827	1.75496116475561	0.525650971714633	10.5222693518662	0.00117944558834738	0.0213360949258216	94.1962915461067	364.691769239112	FBgn0001128	Glycerol-3-phosphate dehydrogenase 1	protein_coding	33824
FBgn0003719	165.665404586854	-1.06186681638027	0.324796269162007	10.5233513059496	0.00117875526302972	0.0213360949258216	3.65451344444342	1.48534736045945	FBgn0003719	tolloid	protein_coding	42945
FBgn0014865	32.0831724249004	-4.87096134003006	1.35829407175884	10.507285539392	0.0011890479636785	0.0214638401648631	28.6647395226876	2.60846696508235	FBgn0014865	Metchnikowin	protein_coding	36708
FBgn0036773	227.868615703196	-1.34441139395735	0.408856579257887	10.4888059933842	0.00120099959919577	0.0216002625694036	10.6337333718066	3.36756692688789	FBgn0036773		protein_coding	40000
FBgn0052423	2492.41038508445	-1.00764763651413	0.308127428018979	10.4876993692848	0.00120171915336407	0.0216002625694036	44.7599980493788	20.3928286301372	FBgn0052423	alan shepard	protein_coding	38605
FBgn0270926	968.553602650819	-1.11548592827773	0.340623838791446	10.4780238731517	0.00120802900896395	0.0216675776384872	37.9126225479364	15.1449461248073	FBgn0270926	Asparagine synthetase	protein_coding	2768965
FBgn0037890	1318.01668278639	1.45419190581386	0.440622168725421	10.4695847774603	0.00121355991690869	0.0217206656314504	64.4534451108717	137.40200854551	FBgn0037890		protein_coding	41359
FBgn0031522	322.783280005948	1.55640338712644	0.471120189248644	10.4587856126801	0.00122067498767852	0.0218018230357465	5.29125000021891	12.8665551131527	FBgn0031522		protein_coding	33547
FBgn0041581	80.9935224649562	-2.93734191411749	0.852698682353331	10.4494364480586	0.00122686880559114	0.021866218712308	13.8732540801999	1.61941679130893	FBgn0041581	Attacin-B	protein_coding	36637
FBgn0283494	2096.95748854351	1.20054250412281	0.366632541144687	10.4316367881032	0.00123874913240193	0.0220314793063821	73.5262432764262	132.345480039025	FBgn0283494	Adenylate kinase 2	protein_coding	37834
FBgn0037023	108.731149725564	2.02754844750024	0.608309289522038	10.4068333042386	0.00125549856443634	0.0222824619167188	2.10468834047155	5.46976050193306	FBgn0037023		protein_coding	40298
FBgn0039714	2248.82928675991	-1.28461520138495	0.39206863922668	10.4027236865692	0.00125829578180664	0.0222852888148899	112.426631231764	38.9295874503884	FBgn0039714	Zinc/iron regulated transporter-related protein 99C	protein_coding	43533
FBgn0036106	2587.40736738656	-1.23177404189084	0.37650176471646	10.3960696545078	0.00126283823888871	0.0223189486237068	186.951227201674	84.0413446824013	FBgn0036106		protein_coding	39220
FBgn0011361	1535.49830747368	1.0363466205773	0.318445530963016	10.3766552392594	0.00127618680987319	0.0224608878537681	106.040420075976	186.228217859554	FBgn0011361	NADH dehydrogenase (ubiquinone) acyl carrier protein	protein_coding	38154
FBgn0032262	193.839545476633	-1.39791656806915	0.427410167923963	10.3767314500816	0.0012761341321627	0.0224608878537681	7.15473249112685	2.5860202456477	FBgn0032262		protein_coding	34447
FBti0020108	215.810877164773	-2.39183995298652	0.70832164700313	10.3575987251789	0.00128942819147918	0.0226467554295554	2.54673594646845	0.394953744903336	FBti0020108		transposable_element	NA
FBgn0034435	1289.99972555558	1.60376208436723	0.486688411098898	10.3513852303948	0.0012937756200461	0.0226759677140031	13.8250778368242	31.6543569216662	FBgn0034435	wurstfest	protein_coding	37220
FBgn0037477	46.5595827882206	3.8941769025302	1.09931967911808	10.3345744574985	0.00130561221899515	0.0227981886918649	0.596171774703457	8.26623988079348	FBgn0037477		protein_coding	40856
FBgn0033458	163.797393693189	1.04932323510215	0.32477021085443	10.2966040016427	0.00133275254672916	0.0232146258036452	3.09606769553051	4.84799592986842	FBgn0033458	Linking immunity and metabolism	protein_coding	36023
FBgn0005612	2314.50423928363	-1.44544481138314	0.442169831320477	10.2716537504313	0.00135089660642247	0.0234822521215165	58.4872958195454	23.0356338563011	FBgn0005612	Sox box protein 14	protein_coding	37822
FBgn0036471	4556.51319786166	1.3390343613835	0.410843148363916	10.2652298272332	0.00135560849007521	0.0235157710968284	345.829872938634	687.990133773987	FBgn0036471		protein_coding	39638
FBgn0034901	5856.68900566569	1.37266989490611	0.421071053917015	10.2517577068203	0.00136554426189082	0.0236395859107657	594.726377725421	1160.72122664017	FBgn0034901		protein_coding	37760
FBgn0039298	50.7258733300109	1.744272756313	0.537069302814639	10.2479569422805	0.00136836065947489	0.0236398994912962	1.64354808828461	3.90162910692258	FBgn0039298	takeout	protein_coding	43036
FBgn0025839	817.449508815385	1.29219731336816	0.397733603782902	10.220907137382	0.00138857537812685	0.0239401730498279	82.7702947498251	187.417814326473	FBgn0025839	NADH dehydrogenase (ubiquinone) B14.5 A subunit	protein_coding	31190
FBgn0031791	1236.09107815089	-1.4373922187104	0.441431642419331	10.2020292351121	0.00140286199954781	0.0240609718992477	170.727254489526	47.1597088086597	FBgn0031791	Arylalkylamine N-acetyltransferase-like 2	protein_coding	33874
FBgn0031808	138.463591773487	-1.7854646538514	0.545323494424816	10.1942587979209	0.00140878574582023	0.0240609718992477	6.35229968742363	1.5734307214831	FBgn0031808	Neprilysin-like 5	protein_coding	33892
FBgn0031857	194.012465795444	1.39181935195045	0.430526372171357	10.1954814460101	0.00140785199116501	0.0240609718992477	0.978880474972639	2.13379115425603	FBgn0031857	Linear Ubiquitin E3 ligase	protein_coding	33950
FBgn0035431	399.815299827103	1.00213615579421	0.311217350510504	10.2005864406953	0.0014039599955345	0.0240609718992477	21.3650269718109	37.0519815560165	FBgn0035431		protein_coding	38406
FBgn0043471	1166.78480201179	2.04161684215643	0.61584948723825	10.1929021497783	0.00140982257222155	0.0240609718992477	25.4533527960995	123.623333324707	FBgn0043471	kappaTry	protein_coding	36215
FBgn0040060	55575.7933349463	1.19569123544079	0.369922811483744	10.1618000126173	0.00143380563119354	0.0244209475248448	2837.4543688556	5859.08783170069	FBgn0040060	yippee interacting protein 7	protein_coding	38680
FBgn0052091	562.695466303534	-1.19790736492701	0.371373001666329	10.1388579102319	0.00145176082972664	0.0246770130574057	12.7588176945061	5.32070430858284	FBgn0052091		protein_coding	39307
FBgn0034786	1147.86527530723	-1.06225667371787	0.330245032803149	10.1331713680438	0.00145624639605555	0.0247035533210387	14.0091263704246	5.88262553614052	FBgn0034786		protein_coding	37627
FBgn0028532	958.8992330196	1.59019079331061	0.48862385123831	10.1059131997332	0.00147794339847361	0.025021374409429	31.2929925208505	79.514555457036	FBgn0028532		protein_coding	34802
FBgn0037783	743.967160350176	1.02649344521501	0.320222349416436	10.0748805612813	0.00150304365436605	0.0253447361119448	53.4948658136646	95.7246767237767	FBgn0037783	Niemann-Pick type C-2c	protein_coding	41233
FBgn0038404	320.490594838981	-1.41746019802037	0.439949806581304	10.0205712892652	0.00154801445195828	0.0260510479883338	12.9404807154177	3.90318610744082	FBgn0038404		protein_coding	41963
FBgn0010053	975.382563595381	1.02910793523776	0.322388333681772	9.99383466123287	0.00157065191774439	0.0263271178593345	28.4842630058724	47.0306797340825	FBgn0010053	Juvenile hormone epoxide hydrolase 1	protein_coding	251984
FBgn0051769	326.649879762164	2.18537444209752	0.663490149814675	9.99388849063655	0.00157060600603085	0.0263271178593345	6.86878820298005	20.7733858527169	FBgn0051769		protein_coding	318934
FBgn0060296	407.013648709005	-1.41575166595005	0.440136796814948	9.97853662198496	0.00158375503604069	0.0264941832563797	11.6187634605778	4.06458034113011	FBgn0060296	painless	protein_coding	37985
FBgn0036417	353.730831631536	-5.77394987201601	1.50116419168651	9.97393967694117	0.0015877140178119	0.0265079209930335	8.12010616889691	0.322906240646023	FBgn0036417		protein_coding	39575
FBgn0035452	1176.64411048758	-1.14895506683173	0.35938456902519	9.96572392810027	0.00159481457143298	0.0265739516754749	52.7582138393516	22.5904815550238	FBgn0035452		protein_coding	38434
FBgn0259795	2636.89114425172	1.45620249323889	0.452232908752553	9.95881614453378	0.00160080958881546	0.026621337414002	42.5917335431629	63.6166342035006	FBgn0259795	loopin-1	protein_coding	36847
FBgn0036070	35.3503247800286	1.81471659389181	0.564779396058519	9.94217204878348	0.0016153483416055	0.0268103394693189	1.0064835658087	2.68215641168131	FBgn0036070		protein_coding	39181
FBgn0262737	1509.90017303701	-1.10261362221477	0.345965974691958	9.92771553139293	0.00162808473817617	0.0269687448394358	32.9041856210432	12.5073185472192	FBgn0262737	mushroom-body expressed	protein_coding	40436
FBgn0039376	42.6269212575574	1.87355682067961	0.582768396376191	9.91409555419207	0.00164017719531285	0.027062923722662	1.13049834543353	2.86480504616751	FBgn0039376		protein_coding	43120
FBgn0029949	64.0511201703101	1.57800065726545	0.493339744599512	9.88349518696243	0.00166767858558318	0.0273672840948968	1.32709217028331	2.58276425398912	FBgn0029949		protein_coding	31673
FBgn0038143	109.160580720904	1.18090281489357	0.371852171610899	9.88276359563642	0.00166834177425093	0.0273672840948968	1.47088212190135	2.96778587896766	FBgn0038143		protein_coding	41644
FBgn0262794	16.5904105423759	-2.77197688086065	0.861008954156321	9.88534030699085	0.00166600716741035	0.0273672840948968	5.82730166189547	1.08940044629229	FBgn0262794		protein_coding	12798449
FBgn0270925	4109.17933024948	1.34487868978777	0.420673819470897	9.87240402320253	0.00167776147406083	0.0274684669241587	32.3119776069419	49.757806470054	FBgn0270925		protein_coding	42387
FBgn0053265	843.38396334778	-2.22533341010721	0.678185323628548	9.85163559599818	0.00169680830620528	0.0277265697694821	15.3339884284456	1.35089759302053	FBgn0053265	Mucin 68E	protein_coding	2768990
FBgn0035734	167.565440898782	1.24229965859501	0.391360660673493	9.8301807793716	0.00171671475501856	0.0279976954640864	3.94620119500984	9.96490940893432	FBgn0035734		protein_coding	38772
FBgn0002564	305869.355441055	1.24895451640836	0.392722708731368	9.81309016445854	0.00173274117192192	0.0282046193071221	4846.06135800772	8030.53871881671	FBgn0002564	Larval serum protein 1 gamma	protein_coding	38015
FBgn0033868	2318.98048216695	1.52223538944346	0.47588505469878	9.79240279481756	0.00175234335741399	0.0284688397758335	36.7114257338727	53.7698480003907	FBgn0033868	Sperm-Leucylaminopeptidase 7	protein_coding	36524
FBgn0033286	1024.32678008363	1.48843364347072	0.466350708885939	9.76992384559958	0.0017738980093119	0.0286537101007016	18.6981995086982	30.3689139975209	FBgn0033286		protein_coding	35811
FBgn0039161	69.2038472506676	-2.95974863347782	0.88855570365244	9.77191588788028	0.00177197707451528	0.0286537101007016	3.77709322655293	1.09804001144828	FBgn0039161		protein_coding	42873
FBgn0031939	1276.54634829856	-1.74837613238942	0.543938152146323	9.7654249749515	0.00177824405762072	0.0286690950358393	45.6861355639984	11.1332777245665	FBgn0031939		protein_coding	34051
FBgn0030403	934.297427584102	1.10827199990037	0.350817916313819	9.75901858457755	0.00178445145908516	0.0287143731930504	14.6003191677821	23.7759227245507	FBgn0030403		protein_coding	32208
FBgn0034554	102.732152703242	1.43375540712507	0.451379315077339	9.75434353484592	0.00178899515225221	0.0287327586430165	2.34182703687569	5.1662141234883	FBgn0034554	Carbonic anhydrase 14	protein_coding	37359
FBgn0039778	41007.3316205231	-1.45926498326899	0.458280675532258	9.73470570290317	0.00180820963946737	0.028931354231478	4379.25913874573	1112.83876840665	FBgn0039778	Jonah 99Fi	protein_coding	43622
FBgn0050043	1072.68745611281	1.57253206030295	0.492521741152661	9.73778137879191	0.00180518651136547	0.028931354231478	10.4400687173444	27.2659572802842	FBgn0050043		protein_coding	246412
FBgn0015575	3165.5616801007	1.05418247744436	0.334389893505125	9.72767155066789	0.0018151429140321	0.0289326930900815	56.8557022974436	96.0959124603958	FBgn0015575	alpha-Esterase-7	protein_coding	40901
FBgn0052436	962.22560759603	1.28503559433089	0.405574451617573	9.73068927825258	0.00181216517017525	0.0289326930900815	5.74328983634631	8.26839243729902	FBgn0052436		protein_coding	40362
FBgn0001089	905.64190414991	-1.267620060968	0.400575036269882	9.72015123929881	0.00182258517984793	0.0289966094149817	33.8285954088787	8.34720363045504	FBgn0001089	beta galactosidase	protein_coding	33839
FBgn0028852	100.138608171288	1.40822274834569	0.445924822491898	9.69363957828511	0.0018490692792165	0.0293626640428967	2.04667889792522	4.64284892241799	FBgn0028852		protein_coding	34901
FBgn0030040	3134.25338773075	1.55528126715977	0.488442983563019	9.68719193942026	0.00185556897084139	0.0294105941194522	114.430638890394	263.590766184736	FBgn0030040		protein_coding	31779
FBgn0032024	231.886045192495	1.91579411303654	0.596859020120299	9.68144513330776	0.00186138168828378	0.0294474765966692	6.31772592639388	15.4843649277223	FBgn0032024		protein_coding	34146
FBgn0036367	576.894450268972	1.15843287911401	0.367815118903065	9.67157333468512	0.0018714098253083	0.0295507854284197	24.1029924712882	54.2897201269894	FBgn0036367		protein_coding	39515
FBgn0037515	875.395122882578	-1.45812845935026	0.46004635885565	9.65409139872331	0.00188930317679909	0.0297776739507439	56.3218140620176	18.2490771473751	FBgn0037515	Serine protease 7	protein_coding	40918
FBgn0031462	171.686305807516	1.64829040296581	0.518606472281442	9.63740524465706	0.00190654377292799	0.0299376985012931	2.22773014588548	4.55262084861417	FBgn0031462		protein_coding	33475
FBgn0051266	1287.209297008	1.4750365046054	0.465601656890132	9.63749031688221	0.00190645547070361	0.0299376985012931	42.5983383487142	111.946331136806	FBgn0051266		protein_coding	42071
FBgn0038071	666.906529732456	-1.71171503229071	0.537457985201095	9.61521279331349	0.00192972101526624	0.0302454232596832	26.958217071329	4.96660346010356	FBgn0038071	Dpp target gene	protein_coding	41558
FBgn0037782	2319.17753661077	1.21697600812792	0.387242900358683	9.59892920759701	0.00194690869042775	0.0304234620117382	160.422387325185	323.04747505633	FBgn0037782	Niemann-Pick type C-2d	protein_coding	41232
FBgn0052647	58.1696437435792	-1.69483941572241	0.537183545596694	9.59763369124024	0.00194828278271192	0.0304234620117382	2.45669202353564	0.858613944853167	FBgn0052647		protein_coding	326226
FBgn0012036	10458.536834195	1.69842095438594	0.534084247603096	9.57882173614665	0.00196834687990099	0.0305688541085575	123.518919402262	419.194274193616	FBgn0012036	Aldehyde dehydrogenase	protein_coding	34256
FBgn0032066	586.65689266515	-1.8533735121329	0.580158242421527	9.58514016621625	0.00196158463188318	0.0305688541085575	9.84316653126441	3.4360959716724	FBgn0032066	Lysosomal alpha-mannosidase III	protein_coding	34203
FBgn0040759	443.041035427043	-2.42781416125751	0.74543329779308	9.57872654420342	0.00196844893880862	0.0305688541085575	74.3660236940075	10.0895589058381	FBgn0040759		protein_coding	5740215
FBgn0031533	514.256433193369	1.58245364236328	0.50020686678406	9.5676814573059	0.00198032729640374	0.0306968899082914	10.8029312826898	34.329874448015	FBgn0031533		protein_coding	33559
FBgn0001085	237.151976000545	-1.0932978405505	0.350374996244723	9.55065512561146	0.00199878066728544	0.0309261887861307	4.97539293492596	2.0457931350054	FBgn0001085	frizzled	protein_coding	45307
FBgn0038674	164.166809836866	1.19037702112594	0.381481703151973	9.51372556609232	0.00203940691145673	0.0314676038577472	5.97607440434421	13.7816521768478	FBgn0038674		protein_coding	42281
FBgn0053461	17.3311348862762	2.97517887401527	0.932276020899837	9.51209272352718	0.00204122240933303	0.0314676038577472	0.335547436098539	2.13525881764773	FBgn0053461		protein_coding	2768840
FBgn0028424	1701.15105769701	1.31527187160626	0.420005174735148	9.49085440018629	0.00206498635665904	0.0317759649199554	34.4785372142017	89.622295719181	FBgn0028424	Juvenile hormone-inducible protein 26	protein_coding	36819
FBgn0031564	55.7530134173322	-2.08130235355549	0.657680743133605	9.44725097312262	0.00211465810700075	0.0323049397611977	13.8795979750721	3.7821468871944	FBgn0031564		protein_coding	33595
FBgn0039315	131.673460631577	1.89456247100716	0.597634564027859	9.44985051048876	0.0021116631068824	0.0323049397611977	2.8501667031891	5.59729811118196	FBgn0039315		protein_coding	43055
FBgn0014427	1235.39051911678	-1.16103791176184	0.373399393457877	9.42409587464064	0.00214152656969348	0.0325388785265657	96.8794998356275	32.457480893554	FBgn0014427		protein_coding	46391
FBgn0038481	1632.15364112801	1.89440534774167	0.59689419219128	9.42984165425996	0.00213482721572868	0.0325388785265657	33.1916512031157	137.6027935289	FBgn0038481		protein_coding	42069
FBgn0086254	2500.77104605111	1.26704515571223	0.406571710818883	9.41791523625236	0.00214875675824033	0.0325901204553219	64.8696233284413	160.666776152586	FBgn0086254	Aldo-keto reductase 1B	protein_coding	39304
FBgn0032076	3904.58924723246	1.50657908062307	0.480737561482576	9.40793351306232	0.00216048582093182	0.0326507767714347	79.5959985403545	145.32115804228	FBgn0032076	Argininosuccinate lyase	protein_coding	3771738
FBgn0003204	1965.53227306453	-1.16157354825548	0.373988931125425	9.40121141862538	0.00216842121389864	0.0327121828839566	71.6377566714099	23.5607614562433	FBgn0003204	raspberry	protein_coding	43873
FBgn0039798	385.253952252677	-1.23939186660509	0.399109299066436	9.3944340212711	0.00217645182093452	0.0327748038917199	28.7968595257092	10.7243312849401	FBgn0039798		protein_coding	43646
FBgn0035638	232.952240487852	1.63189419862923	0.519930682551369	9.38828684444837	0.00218376175944125	0.0328263689390741	5.15713138712114	9.54519112269373	FBgn0035638	Tektin C	protein_coding	38653
FBgn0037448	206.867196852675	-1.6561654205922	0.528288699190416	9.37812234342054	0.00219590358896968	0.0329502549193887	3.87662265694408	1.4964403646426	FBgn0037448		protein_coding	40797
FBgn0041150	443.791537504433	1.38001462819416	0.443248303262787	9.37308648172385	0.00220194443456682	0.0329823166369158	4.27732975566485	8.3777814573306	FBgn0041150	hoepel1	protein_coding	249663
FBgn0052820	175.753712413966	1.85874915960001	0.589472315648267	9.36638988095565	0.00221000356537652	0.0330444426907979	2.23570061258103	4.05241735848003	FBgn0052820		protein_coding	318228
FBgn0031929	1439.01020099463	1.44996923010088	0.4646696794997	9.35788192142729	0.00222028577465198	0.0331395304315546	35.0845153141651	59.7163192315687	FBgn0031929		protein_coding	34041
FBgn0035777	113.907920815538	1.69684915172719	0.543157010014455	9.33931180506869	0.00224289738049751	0.0334179842512222	1.47719648487755	4.93945881638139	FBgn0035777		protein_coding	38826
FBgn0010043	82.3394086477998	1.87012140786338	0.597807868565177	9.31828112436817	0.00226878729831027	0.0336754467558768	3.60481209003796	9.7956775304026	FBgn0010043	Glutathione S transferase D7	protein_coding	48340
FBgn0036183	106.207826257431	1.35829052506748	0.43856550829822	9.30456072065493	0.00228584107916352	0.0336754467558768	2.97057598373471	6.82143591402518	FBgn0036183		protein_coding	39305
FBgn0036766	2427.54591706451	-1.02578045860838	0.332791654542309	9.31007243608528	0.00227897471764404	0.0336754467558768	373.948710739383	164.829148078031	FBgn0036766		protein_coding	39992
FBgn0046873	96.2413188782745	1.98688638903086	0.630374970979668	9.30358551214196	0.00228705815374072	0.0336754467558768	3.0380454004534	6.26536297090964	FBgn0046873	PFTAIRE-interacting factor 2	protein_coding	170876
FBgn0051343	19514.0614078483	2.39371221198114	0.745678299146675	9.30335269709724	0.00228734880753739	0.0336754467558768	99.1252631601306	538.259578529854	FBgn0051343		protein_coding	326133
FBgn0051636	364.061427916965	-1.70675543311969	0.544664490771112	9.32173884052797	0.00226450992819393	0.0336754467558768	22.7411155629134	4.27819763642569	FBgn0051636		protein_coding	318865
FBgn0053127	1419.70322977836	2.18071077465264	0.685098845940237	9.30276651588443	0.00228808078099826	0.0336754467558768	29.9587876606237	130.367523952712	FBgn0053127		protein_coding	318893
FBgn0039651	187.161620978468	1.35632698651869	0.437701443289039	9.29937839202208	0.00229231624187527	0.0336791088893258	4.88276860435604	8.56448854926484	FBgn0039651	Cytochrome c1-like	protein_coding	43457
FBgn0032414	320.157561005201	-1.52182670978662	0.489141750114009	9.29531821682465	0.00229740230621596	0.0336952338245007	5.01498289776503	1.61209915475108	FBgn0032414		protein_coding	34639
FBgn0027111	237.288754948312	-1.85258839718789	0.590113574726193	9.28481867972644	0.00231060792186448	0.0337500786898215	8.68468806961049	2.43798743395038	FBgn0027111	midkine and pleiotrophin 1	protein_coding	38047
FBgn0035240	815.51990408262	1.43984105658311	0.463599081980418	9.28404033820668	0.0023115899284584	0.0337500786898215	6.10938276417375	9.85871838330316	FBgn0035240		protein_coding	317974
FBgn0030511	140.070622639325	1.42520644615578	0.460534388746249	9.2683644468727	0.00233145805129036	0.0339004434032719	2.08288496381858	7.346291117808	FBgn0030511		protein_coding	32327
FBgn0031707	61.9260588084273	1.62133432082347	0.523782069772357	9.27080096679583	0.00232835859393857	0.0339004434032719	1.55983515129651	4.69000390988328	FBgn0031707		protein_coding	33771
FBgn0053499	237.319013096908	1.94563866811982	0.618054258431707	9.25859747158991	0.00234392454309301	0.0340231521306696	3.26379422118685	7.21514437096525	FBgn0053499	Sperm-specific dynein intermediate chain 4	protein_coding	2768886
FBgn0037853	195.983997110451	1.02218745831512	0.333593657905446	9.25248001475923	0.00235176724372831	0.0340244362398323	5.1144156835291	9.13774538578097	FBgn0037853		protein_coding	41317
FBgn0283461	162.654986245491	-2.52942300764181	0.788716275727066	9.25224580374211	0.00235206803551871	0.0340244362398323	80.0147220077272	6.19508791744276	FBgn0283461	Drosomycin	protein_coding	38419
