baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionko	ensembl	description	gene_biotype	entrezgene_id
FBgn0038892	114.107514321842	1.65284081769982	0.503554175425038	10.3583168227156	0.00128892671047716	0.0154671205257259	5.94058602834693	2.10355610960147	FBgn0038892		protein_coding	42548
FBgn0033137	1635.3732668245	-1.60043005189103	0.485607177996818	10.3552996353899	0.00129103508175597	0.0154694351932659	57.0447092179144	136.191732147774	FBgn0033137	Tetraspanin 42Ep	protein_coding	35626
FBgn0001216	91.335379498394	1.87410573182745	0.568758605914374	10.3338686751545	0.00130611155659971	0.0156135641568239	2.04395031975272	0.603245088655571	FBgn0001216	Heat shock protein 70 cognate 1	protein_coding	39542
FBgn0011244	514.931325097314	1.53180497368213	0.466725475151478	10.3299836412226	0.00130886366198239	0.0156135641568239	11.1289101114952	5.01666327737446	FBgn0011244	Heat shock protein 60B	protein_coding	48572
FBgn0038000	128.859227834708	1.70776321523216	0.519730230506984	10.3326032653976	0.00130700731192521	0.0156135641568239	5.02683221701254	1.91033603794577	FBgn0038000	Radial spoke binding protein 15	protein_coding	41481
FBgn0028902	120.439497527046	1.64026216846447	0.500628183254189	10.3252343184431	0.0013122359929322	0.0156307048361658	3.47059924333796	1.18167276443537	FBgn0028902	Tektin A	protein_coding	34934
FBgn0030918	36.4006654976655	1.56563032645192	0.483808414253796	10.3123026315512	0.00132146298468772	0.0157111397962619	2.09261954503785	0.716143279885608	FBgn0030918		protein_coding	32824
FBgn0031626	125.61488805856	1.4106035365208	0.433287208256504	10.3103254346684	0.0013228795271741	0.0157111397962619	4.03603374333741	1.6045123624861	FBgn0031626		protein_coding	33675
FBgn0028560	144.226605037748	1.55736409801359	0.47683525780731	10.291723776213	0.00133628198227833	0.0158076842829799	5.89777758043734	1.56046712433936	FBgn0028560	sugar transporter 4	protein_coding	36055
FBgn0037844	52.0537872068527	1.46525431786381	0.451998976990967	10.2918822446417	0.00133616722758487	0.0158076842829799	3.5509408152258	1.29038972020134	FBgn0037844		protein_coding	41306
FBgn0260996	18.2977952985092	2.53889504951653	0.781051028713145	10.2908972398134	0.00133688067920694	0.0158076842829799	3.04713521113652	0.384785422954124	FBgn0260996		protein_coding	8674090
FBgn0033330	96.5201376947061	1.54264251767881	0.473449039643495	10.281500852584	0.00134370601865779	0.0158651605360823	4.76881285863168	2.20375724541992	FBgn0033330		protein_coding	35867
FBgn0027539	591.626500463192	1.00722489832411	0.311704365290863	10.2568877082243	0.001361752192103	0.0160481804025823	19.6582614525937	7.26593317500413	FBgn0027539	lilipod	protein_coding	42956
FBgn0039801	304.477873065289	1.21658618568594	0.375245229334478	10.2549527520735	0.00136318124766858	0.0160481804025823	61.2735546486793	20.3302393353168	FBgn0039801	Niemann-Pick type C-2h	protein_coding	43649
FBgn0051391	103.826115249252	1.68265339398795	0.515464261482509	10.2482123035868	0.00136817125052115	0.0160834803773054	5.22559894122204	1.15582821925431	FBgn0051391		protein_coding	41280
FBgn0036162	228.593976735826	1.4932860858739	0.458739560854137	10.2149491700575	0.0013930683329356	0.0163286209822756	7.59436931926101	3.39660246446186	FBgn0036162	Fumarase 3	protein_coding	39281
FBgn0032281	2777.78514655636	-1.50244009055871	0.460286780274821	10.2082370079367	0.0013981476665394	0.016340724392145	365.553003558163	1172.55343242181	FBgn0032281		protein_coding	34467
FBgn0033367	23415.6437396453	1.36279583379353	0.419172006660693	10.1991881805523	0.0014050249302402	0.0163973718737281	654.488321771228	268.866651128937	FBgn0033367	Prophenoloxidase 2	protein_coding	35910
FBgn0266369	1368.26699859687	-1.01911447491707	0.316063415366295	10.1918754502083	0.00141060774702448	0.0164387708008221	15.1243186785222	33.0691831786713	FBgn0266369	Microsomal triacylglycerol transfer protein	protein_coding	35362
FBgn0039398	316.847647344101	1.58858071360308	0.487297319892882	10.1788438469592	0.00142061230548453	0.0165077193943785	9.59616709271801	2.91286814614131	FBgn0039398		protein_coding	43145
FBgn0028868	119.136473620844	1.55147975477319	0.478374878627952	10.1607937323862	0.00143458844208949	0.016646172784935	5.12350613136017	2.40608440453987	FBgn0028868		protein_coding	34858
FBgn0036729	81.0438767064464	1.4967460585253	0.463493392014793	10.1560108239073	0.00143831510861743	0.0166654703259603	5.11388329921442	1.53722832510234	FBgn0036729		protein_coding	39951
FBgn0052181	134.462129821999	1.50342568597605	0.464714631044572	10.1342360297459	0.00145540552035143	0.0168152431793393	4.60257701135647	1.17436102815642	FBgn0052181		protein_coding	317897
FBgn0033153	954.513674759722	-1.39548604881549	0.430628699370594	10.1235650711933	0.00146385578224241	0.016883368176257	20.5953099470559	46.021793840498	FBgn0033153	Growth arrest and DNA damage-inducible 45	protein_coding	35646
FBgn0037059	131.228623822857	1.83256670476218	0.561403801881492	10.1215173306398	0.00146548304749334	0.016883368176257	5.3045066593184	1.54341971799305	FBgn0037059		protein_coding	40341
FBgn0039050	226.290819165988	1.10102632065844	0.343019400102283	10.0976248996063	0.00148460541829694	0.0170793067780144	11.3495814308199	4.32229530280876	FBgn0039050		protein_coding	42729
FBgn0052703	322.228235206061	1.27981820203598	0.397472382262542	10.0850939677606	0.00149473539880663	0.0171713841831612	4.7175001021945	2.35485045821032	FBgn0052703	Extracellularly regulated kinase 7	protein_coding	31877
FBgn0003312	311.841334471789	-1.10926599353908	0.345954321881606	10.0658328473949	0.0015104427182732	0.0172780954571875	5.99929266693143	12.9326368931519	FBgn0003312	shadow	protein_coding	44858
FBgn0051265	393.272768459248	1.03183279553889	0.322248983020399	10.0697569465276	0.0015072291387047	0.0172780954571875	36.8618497494048	18.4697085316503	FBgn0051265		protein_coding	42068
FBgn0069354	238.485737322603	1.60447451333301	0.495063939394867	10.0659893707892	0.0015103144031183	0.0172780954571875	13.0911041043294	4.0346576898725	FBgn0069354	Porin2	protein_coding	34499
FBgn0037483	102.756993130318	1.47347295209782	0.4581088562319	10.0494977623563	0.00152389481828585	0.0174073190275481	3.17567359910823	1.47249393148922	FBgn0037483		protein_coding	40864
FBgn0050350	113.839851967014	1.60321214249031	0.496580781729645	10.0450766350161	0.0015275564789605	0.0174245001752613	4.30618367134763	1.88538138824425	FBgn0050350		protein_coding	246556
FBgn0038952	132.656462136273	1.43705157191735	0.446813866130621	10.0417899219596	0.00153028436981903	0.0174309965735663	2.63855627181556	1.25999280434066	FBgn0038952		protein_coding	42621
FBgn0028858	23.488331383859	2.36697374931663	0.735637032073505	10.0321817594229	0.00153828723465204	0.0174351456847765	3.993824293052	0.637083977185511	FBgn0028858		protein_coding	34944
FBgn0032755	57.064181622024	1.57390887760675	0.490748091242674	10.0291080856845	0.00154085630848958	0.0174351456847765	5.95546422836121	2.03369416518706	FBgn0032755		protein_coding	35185
FBgn0051948	480.278052334944	1.43788619163624	0.445818001984019	10.0284068363255	0.00154144304345349	0.0174351456847765	24.8650575455213	8.92101369527008	FBgn0051948		protein_coding	326178
FBgn0263982	57.064181622024	1.57390887760675	0.490748091242674	10.0291080856845	0.00154085630848958	0.0174351456847765	5.95546422836121	2.03369416518706	FBgn0263982		protein_coding	14462799
FBgn0286507	407.188416244497	1.40227699649586	0.435282504878866	10.0287779954193	0.00154113246665552	0.0174351456847765	20.3760662859313	7.58448290997468	FBgn0286507	versager	protein_coding	41537
FBgn0028857	56.1087037084301	1.75957272148231	0.546573457061207	10.0196157485252	0.00154881777038666	0.0174940591799198	2.92781472776013	0.985577303875112	FBgn0028857		protein_coding	34942
FBgn0036170	91.3502186874546	1.70227184649111	0.526636649492882	10.0140352006011	0.00155351775041747	0.0175226387602953	2.87081913101081	1.29330753009494	FBgn0036170		protein_coding	3772566
FBgn0260795	852.503557604454	-1.07386851760938	0.33584036844759	10.0033023132401	0.00156259771833413	0.017600473045002	8.33139906191958	17.6193792638045	FBgn0260795	Na[+]-dependent inorganic phosphate cotransporter type III	protein_coding	39255
FBgn0051262	110.257988801326	1.90571178971552	0.585997086097013	9.98820456526484	0.00157546140513951	0.017720649453909	2.39028179563781	1.15245366117782	FBgn0051262		protein_coding	318649
FBgn0052572	151.891138919764	1.28038245659789	0.400593789906757	9.98312538120852	0.00157981307626766	0.0177448823420551	4.0437505373426	1.64579151156598	FBgn0052572		protein_coding	32657
FBgn0033708	134.826271893524	1.30524876388882	0.407966834574685	9.96457756805697	0.00159580788001171	0.0178500615498263	4.04190232397477	1.8520339598847	FBgn0033708		protein_coding	36331
FBgn0052641	86.731713826554	1.74654510611247	0.540886750474098	9.96602491459089	0.00159455387371465	0.0178500615498263	17.4798338596296	8.61072881896029	FBgn0052641		protein_coding	318136
FBgn0036327	99.2602247180239	1.19845590937191	0.376627536394889	9.95787346415286	0.00160162947555226	0.0178904006148825	5.83349517909511	2.71317817114133	FBgn0036327		protein_coding	39469
FBgn0036730	29.7603714722367	1.8147772845028	0.569571540504646	9.95384463755677	0.00160513830321072	0.0179048300231075	3.07367078871819	0.962557827716151	FBgn0036730	quijote	protein_coding	39952
FBgn0038887	178.922761603175	1.37770014693918	0.430238774413808	9.95092076214346	0.00160768967059163	0.0179085541788938	4.83729438298803	1.71502952915003	FBgn0038887		protein_coding	42539
FBgn0032372	85.8201426825318	1.72775967823714	0.537343477927725	9.93599302682443	0.00162077975073456	0.0180295003676753	4.22237187208374	1.44846209116832	FBgn0032372		protein_coding	34586
FBgn0031520	109.530788923847	-1.22886251939847	0.385967411900348	9.91921018122768	0.00163562555624538	0.0181446593299968	2.25132096016321	4.5928638548487	FBgn0031520		protein_coding	33545
FBgn0036329	137.64411979708	1.46208112649035	0.457102705387303	9.92168010038836	0.00163343209498883	0.0181446593299968	3.67140805774029	1.16973445238746	FBgn0036329		protein_coding	39471
FBgn0020637	595.976820246916	-1.94132773764006	0.596261261333878	9.90311131407366	0.00164999577424029	0.0182289546823045	39.8602315705541	89.030433678872	FBgn0020637	Lcp65Ag2	protein_coding	38702
FBgn0031805	256.773681765607	1.20861454377002	0.379109199321477	9.9038921439365	0.00164929584519388	0.0182289546823045	8.12452430498595	3.17503301151773	FBgn0031805	Neprilysin-like 4	protein_coding	33889
FBgn0033289	619.169003145877	-1.29844502170519	0.406113376771197	9.90322802198592	0.00164989113916619	0.0182289546823045	8.62392127080434	21.1698168312886	FBgn0033289		protein_coding	35814
FBgn0267326	87.6406729250949	1.56692500692914	0.490510217174182	9.88932302302149	0.00166240517201156	0.018340961979734	2.62951163051548	0.872166367380599	FBgn0267326	Neurotransmitter transporter-like	protein_coding	34046
FBgn0038978	98.3662163620314	1.76367487241778	0.548584789802088	9.88117840294611	0.00166977967071487	0.0183971904784356	14.6637209554477	6.24539452190581	FBgn0038978	testis-enriched HMG-box-containing protein 1	protein_coding	42650
FBgn0033048	242.096079629119	1.37223606915776	0.429969629247708	9.87272400512968	0.00167746971758792	0.0184567376556403	9.64693328722457	3.61273035351173	FBgn0033048		protein_coding	35521
FBgn0033830	452.659633451837	3.72265298460118	1.06618793978213	9.86735683776044	0.00168237025663337	0.0184854723708451	22.0419284786985	1.93314064050498	FBgn0033830		protein_coding	36481
FBgn0037999	504.214582407207	-1.0055679497932	0.31745741573567	9.86145969220524	0.00168777142293802	0.018519622298434	13.1066659317064	21.4911339829439	FBgn0037999		protein_coding	41480
FBgn0030846	111.831843909465	1.3650267641531	0.429533862786539	9.85797159485772	0.00169097441960776	0.0185295921475607	4.97676093639455	1.80197731045357	FBgn0030846		protein_coding	32733
FBgn0028847	225.548282968871	1.37031602099603	0.430253334615591	9.83493790231721	0.00171228062781755	0.0187376400409953	8.52642818533756	4.21939966757534	FBgn0028847		protein_coding	34777
FBgn0030975	395.372461767931	1.16373452260669	0.366959891657457	9.8262208578368	0.00172041468096463	0.0187391499377849	13.8359064329418	5.49902217444462	FBgn0030975	Succinate dehydrogenase, subunit B (iron-sulfur)-like	protein_coding	32887
FBgn0034897	988.545961255293	-1.23766299056824	0.389058387826489	9.82942650166824	0.00171741888717493	0.0187391499377849	10.8740023098511	18.9813793465519	FBgn0034897	Sestrin	protein_coding	37755
FBgn0035491	94.6352040005918	1.7082278607921	0.534054208368566	9.83152085211568	0.00171546449378238	0.0187391499377849	21.7148368092621	4.97764446751604	FBgn0035491	Dpy-30-like 2	protein_coding	38480
FBgn0036768	136.951849641148	-1.14657048686378	0.36243102496767	9.8248472308755	0.00172170000666622	0.0187391499377849	2.08978557195171	4.81708976999569	FBgn0036768		protein_coding	39994
FBgn0040694	18.3151005275308	2.38273845398479	0.748785495083303	9.81324927731867	0.00173259126973685	0.0188323110287951	5.80704313795583	0.917259855573808	FBgn0040694		protein_coding	50167
FBgn0036785	110.540624331017	1.35526863909312	0.427894566690911	9.78439261306805	0.00175999356882236	0.0191044463196363	3.29872715539081	1.49128496860365	FBgn0036785		protein_coding	40013
FBgn0000182	150.890194599971	1.53010161063799	0.480950659231835	9.76050968302518	0.00178300471777894	0.0193282497997083	2.55131875014394	1.11187284921049	FBgn0000182	Bicaudal C	protein_coding	34946
FBgn0033834	298.491820111161	1.38437781226254	0.436134944637897	9.75653145425206	0.00178686724986681	0.0193441553752338	3.37337816511587	1.42007397342573	FBgn0033834		protein_coding	36485
FBgn0052371	112.797062251104	1.49901489313884	0.472896564736228	9.7415340015074	0.00180150493845447	0.0194765112221663	8.5758433531117	2.5231969847239	FBgn0052371		protein_coding	317999
FBgn0033705	187.947854618497	1.49736679951972	0.471773859476592	9.7249483072535	0.0018178343320255	0.0196267781623502	7.40185005743559	2.16405809482285	FBgn0033705		protein_coding	36327
FBgn0022355	11176.5034915902	-1.17212618099641	0.370996942824287	9.71931809043855	0.00182341158288443	0.0196607102047726	182.812190091648	370.138569201756	FBgn0022355	Transferrin 1	protein_coding	32821
FBgn0032869	214.632037970013	1.57314844804994	0.494781832804793	9.70877425420522	0.00183390292220572	0.0196949468081561	14.849195803516	4.41539143345513	FBgn0032869		protein_coding	35321
FBgn0034655	72.9603592985887	1.41488301654953	0.449075150310275	9.71293170194455	0.00182975888791587	0.0196949468081561	4.3679078674646	1.86573616538485	FBgn0034655		protein_coding	37477
FBgn0039059	42.9410239879347	1.50961073720502	0.479989835458398	9.70961741328748	0.00183306171521207	0.0196949468081561	5.54813995936131	1.67343277160657	FBgn0039059		protein_coding	42740
FBgn0035709	130.661800023846	1.6391345087926	0.515616371165865	9.70548900415803	0.00183718430008662	0.019703984604913	7.94193789848778	2.39570340579978	FBgn0035709	eukaryotic translation initiation factor 4E4	protein_coding	38743
FBgn0032771	189.847187373175	1.36040231281241	0.430761752738984	9.68533762565987	0.00185744253886308	0.0198684846938519	9.75271412691524	5.10757541659005	FBgn0032771		protein_coding	35209
FBgn0032613	108.238064039173	-1.41476681124958	0.448216353881404	9.68036408143438	0.00186247719970668	0.0198686018844009	1.13205782198584	3.58674757489318	FBgn0032613	Neprilysin-like 9	protein_coding	35020
FBgn0038690	77.2326204584226	1.92434150484536	0.602393522791867	9.67804046839478	0.00186483410455373	0.0198686018844009	3.64671046066565	1.71067940612711	FBgn0038690		protein_coding	42307
FBgn0038697	159.930757697582	1.41851108915151	0.449101452747091	9.67918634876023	0.00186367142889183	0.0198686018844009	11.2174264028173	3.82329232528135	FBgn0038697		protein_coding	42315
FBgn0037763	47.0097051340962	1.53567641408549	0.489100825261814	9.67141850154826	0.00187156754593627	0.0199140704887765	4.43100257856302	1.15373226299638	FBgn0037763		protein_coding	41212
FBgn0003132	99.2176512530655	1.43807078439959	0.45643582065962	9.66660417654038	0.00187647838194281	0.0199400518586449	3.56464001354299	1.083678145528	FBgn0003132	Protein phosphatase 1 at 13C	protein_coding	48531
FBgn0002933	863.86734023276	-1.37283290014808	0.433995140373029	9.65789663577435	0.00188539367956449	0.0200084617032363	87.3048492145052	187.258737671634	FBgn0002933	new glue 1	protein_coding	31300
