baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0001108	2022.32771133837	-0.0489901893552413	0.111963846599897	0.191430472353986	0.661728705098585	0.838571672260193
FBgn0001112	1690.05152221926	-0.647573907381858	0.157181329166627	16.8520092837186	4.0410525180152e-05	0.000550780491344294
FBgn0001114	11006.6661482556	0.223352964266738	0.169241260498068	1.7399357689843	0.18714696544085	0.418637981478727
FBgn0001122	702.955360839046	-0.0921068246988057	0.158844148172952	0.336321090315948	0.561960495121686	0.777684380235153
FBgn0001123	859.865025112282	-0.0768734178103703	0.158666119564457	0.234661922449448	0.628088423452547	0.819792585671598
FBgn0001124	6927.05857236607	0.63591381829825	0.156269721028284	16.4297978623487	5.04853390161523e-05	0.000667616877331422
FBgn0001125	4354.02634403985	0.68753559467518	0.1970996361455	12.0568573382179	0.000516022096515262	0.00506389684046978
FBgn0001133	373.668380782091	0.266302488145129	0.162916212634156	2.67022283201622	0.102241707765095	0.294424115742196
FBgn0001137	197.65209922067	0.1642771216859	0.243898311116564	0.453824981432085	0.500524106329064	0.731974201327863
FBgn0001138	635.682795540058	0.278162443332065	0.145407304039845	3.65580780203994	0.0558740540559166	0.203329066922891
FBgn0001139	1940.82008052373	0.0148144514543346	0.112681816470895	0.0172910917038251	0.895383270399853	0.956881850053584
FBgn0001142	11077.9001295051	-0.396805140351565	0.210106374251359	3.55571249723084	0.0593408271014941	0.21118537116313
FBgn0001145	18848.8780327307	-0.00538915129531388	0.240235386160228	0.00050330743593463	0.982101348772065	0.994259412236918
FBgn0001149	6614.10653135989	0.071905224207051	0.375702040670754	0.0366249477921343	0.848230664784718	0.937635817683333
FBgn0001168	1252.08677884453	0.130149053230382	0.289836155826263	0.201573592986577	0.653453674044076	0.834606341165189
FBgn0001169	793.680392075588	0.0993294196953525	0.178350877168528	0.310156495599486	0.577584169273629	0.788900945988395
FBgn0001179	415.11513387931	0.171761899864466	0.151743468788031	1.28130135367928	0.257657210768693	0.50490980375174
FBgn0001185	231.199265487562	-0.128044475740326	0.189048028921583	0.45901599847496	0.49808420695467	0.729973451197631
FBgn0001186	2460.44232895511	0.299174074685101	0.221137853735588	1.82696330725348	0.176486645970007	0.407511126067217
FBgn0001197	2541.78350052737	-0.0173944058654358	0.111033859465928	0.0245419554346142	0.875513819734295	0.950994718471687
