median FE,median P,gene
1.67139571604771,23.763195837283092,LDLRAD2
2.08864475755627,23.75406226516605,ASPSCR1
1.62144557303645,23.749781541855032,ARHGEF10L
1.10715918316881,23.67209537811006,SMPD5
1.23338269045072,23.52448134968378,LOC105372861
1.72452337593043,23.517517059630297,NKD1
1.09002333135616,23.51301137126425,KCNK7
1.43856944125967,23.508504653829917,TNK2
1.35848401703267,23.463964675154955,TANGO2
1.18862921607922,23.450624886516326,LOC124904071
1.11121869098867,23.38669068426225,CAMK2B
1.22108756089842,23.344342236562035,PLXND1
1.08711685540942,23.332639863254407,MIR6069
2.25626011307371,23.27817157372982,TDRD12
1.2488112272449952,23.23165293185435,TTYH3
1.57489105600488,23.15749584123505,SH3TC1
1.44748174710354,23.1488371703573,CLN3
1.44748174710354,23.1488371703573,APOBR
1.560281389773595,23.030420324836797,EPS8L3
1.62588226492661,23.021820205828284,TXNRD2
1.67578109951776,22.86525360557416,GPC1
1.03140063418632,22.741969481614802,LOC101928037
1.55874458468986,22.66516226121947,ADAMTSL2
1.77683379593768,22.611278424311383,LOC100129534
1.14037407371366,22.586111902775592,DNAH1
1.27639192342229,22.54090772884666,SLC22A31
1.25415361676228,22.461474616789136,AIRE
1.1670753693119,22.42999923621761,HECTD4
1.34176404735833,22.421926859201637,LOC124904057
1.34176404735833,22.421926859201637,RAB37
1.31507802491853,22.41145924864774,PROC
1.04827115103107,22.313838799327925,UROC1
1.06944426189229,22.29054681677765,CHRNA4
1.70450178715989,22.25971525431126,SCYL1
1.22240673047441,22.167503143021232,IQSEC3
1.0514795654469,21.954951193860435,LOC124904942
1.57663117252328,21.9232099371164,PLA2G4B
1.57918112566218,21.865108183920974,CRHR2
1.97349929891593,21.792283643619193,PRSS21
1.338204524986385,21.716290174369338,PPIL2
1.6630927210332551,21.68624679134064,SLC4A1
1.03387527075089,21.672388863237387,SSH3
1.22642568804726,21.605818733935926,MAPK8IP3
1.45442981913841,21.56923123581589,PRPF40B
1.27378732229834,21.55826845879634,ARTN
1.93974260274891,21.375461380921003,ELFN2
1.19474086465658,21.18557903842296,TMEM214
1.28994677991397,21.141010960803925,LOC105375070
1.21861381687175,21.104007086109284,FMNL1
1.47046896884346,20.866697808359618,SEPTIN4
1.04255755269602,20.855549693165827,ATP6V0D1
1.53709147671561,20.68085474439409,GPC1-AS1
0.004435054501835012,20.465549326398545,ACSM3
2.05352406494509,20.448883395238166,SMPD4
1.04041505117406,20.346282575473293,FBXW4P1
1.02000156347828,20.26113383752944,FLYWCH2
1.33098472189328,20.243191098408673,COQ8A
1.51482734139735,20.213054638787693,GPAA1
1.76806534148206,20.20534222733895,ENGASE
1.7193368755534149,20.16219738379754,LOC105375068
1.04340090486234,20.104569929806814,CHCHD6
1.10424394750026,20.081189060274035,SNED1
1.4184218355082,20.06956613193076,USP19
1.59934071726101,20.056664365905284,INTS1
1.52291135249978,20.046966512336237,ARRB1
1.42767111020479,20.012291014422715,AMDHD2
1.0796557125678,20.005807272424065,LSMEM2
1.08243176585075,19.94713840958053,SULT4A1
1.23703557818482,19.932834152453303,MIF4GD
1.4857048318156,19.872350000866685,SGF29
