	h1M8_1	h1M8_2	h1M8_3	h2F14_1	h2F14_2	h2F14_3	h2M8_1	h2M8_2	h2M8_3	KO_1	KO_2	KO_3	WT_1	WT_2	WT_3
FBgn0031054	15.2090723246236	13.933637343037	12.8902991010983	13.9684980947643	16.5489884711758	12.6582279988075	13.1502960698046	14.0754763918402	11.1570536736748	11.5748975941198	14.6890564309603	11.7917151424204	18.4391711080638	14.8507008307427	18.3868436808656
FBgn0031055	13.3462870616583	11.1026193652674	13.3084526996039	7.80878919302037	9.16108755904516	5.21765145617934	14.8954142558366	8.95452276106	15.5173722391316	9.24636441700348	8.56201033414213	7.44070082429711	7.95805053284809	8.56918013524102	10.3308284577434
FBgn0031057	53.0375236395453	41.5315148655499	51.8745864225152	49.217297724364	53.6275135750609	33.7984027624801	43.4013044357463	36.2970636714847	37.298900745218	39.8250206578727	50.0114233324654	40.1322631908639	55.568635016686	57.6657669842552	61.7300212403409
FBgn0031058	0.212917852349498	0.189289287230425	0.0760897966542102	0.0762913850408925	0.291896734722954	0.316712893645753	0.289660936880055	0	0.155208711898103	0	0	0	0.306230980046681	0.562785997622568	0.341918797029191
FBgn0031059	15.1573921041327	13.1938641018828	14.2439953196436	13.5175315006782	14.7932879807102	20.1767373574224	14.990300768776	16.1309442812508	10.8553587121548	11.5657855973702	17.4894333122705	13.9949167468335	19.2168765326262	13.1563614067228	17.3543128879055
FBgn0031060	8.73651206263732	6.63006714253871	6.1103030029469	7.65025104618163	7.39820447555308	7.07929639220959	9.80052193952677	6.75070372534725	7.90879666969776	6.53911312182947	8.08196181511508	6.19413877610985	8.27821423737158	8.11895075446065	7.90572036263661
FBgn0031061	15.0704024515493	14.3028209860569	15.358872623319	14.4734358394168	14.7255294599331	10.4551235335894	17.9881697108951	7.47923068035797	13.5948619629662	11.3078295068573	12.0865519350513	10.5159129394577	18.9163554030615	16.3842338220962	17.7516915086234
FBgn0031062	4.41998402494852	4.40453495682528	4.92471858366468	5.76922906844493	5.99873760025772	5.45069496124474	4.12596120235107	4.05616182845547	2.98343426486615	3.83024229944874	5.45908760244826	3.05671164218432	5.48715191705905	7.36560097470764	4.70127377146985
FBgn0031064	0.870200058555476	0.669306410658677	0.884259128175406	1.10135953395341	1.24080534879463	0.422869726053121	0.604453716033326	0.308659035958719	0.633854047544999	0.601180826971347	0.859140498665933	0.452767096895442	0.762750032399455	1.03963172614894	1.10632988316019
FBgn0031065	1.10385902125316	0.802200991830549	1.06568984864636	1.5322018130059	1.74025461472125	0.922648956817594	0.973786893558912	0.419182592493949	1.10068982893611	0.811875006219007	1.03429692920157	0.578490802818789	0.981615101466767	1.61559760701194	1.61247348930173
FBgn0031066	604.089573114989	662.29630709373	600.392716730856	624.725266889105	443.933698628608	304.460847651683	766.507294370719	737.726648973435	851.290075839811	837.690956893993	849.045300400891	685.769223991524	462.532278581572	499.394377005996	499.46616084356
FBgn0031068	13.5317534463648	11.790815148458	11.643078295733	11.1598206980209	8.83119587952147	9.91141043835371	16.3492367756926	8.71436459036192	13.4723393325109	11.5122209597311	15.2811908893802	6.50261495933627	14.4264654761764	15.8858857057184	10.8057786656509
FBgn0031069	56.2494919837201	67.488303261883	71.8410782577783	75.6390716765999	58.7548761086631	26.2657248239459	69.180465760825	36.2382363570911	66.7979198909631	57.8674962402459	55.6777220365687	44.4569554729008	39.1961941158561	52.348409448047	43.8624640972164
FBgn0031070	6.06996452546787	3.84704707085678	5.73980603160881	6.0030789285698	6.31649005894773	3.17881198858082	6.36644225329774	2.28260661319345	4.76936710404783	3.01375481311365	4.6211118499822	3.1992649934318	6.95424220168956	7.67172840984044	6.9094552780957
FBgn0031074	0.430411230733994	0.761320293725296	0.687927041513263	0.345718151264432	0.762333891081106	1.28904711352486	0.958594521161183	1.29689383764979	0.702721225365001	1.01329438943521	0.745949845982712	0.177638131938678	1.02806513226615	0.964212594677108	0.411893036311287
FBgn0031077	5.01499713438503	4.18728739215837	4.95043279292825	5.72497757544323	6.20905003476735	3.30838693681475	4.13910973110501	2.22443757384734	3.73524327417751	3.36120040742333	3.95828521815874	3.38841883029438	5.47465689694231	7.01013224689454	7.10146618645545
FBgn0031078	12.8635093060656	10.1387308174604	12.8081068003613	15.1103111209397	15.4938075925723	4.1858907773963	10.3356125207106	3.98503478834173	11.4500522479669	9.59190120790815	10.5664895545345	6.61379455511512	13.3581108396503	17.2446929202851	16.9780114357071
FBgn0031080	14.698265568818	21.4122736763532	17.6222185626392	13.6389401612998	28.0075786791991	34.1250969041798	7.62745945224408	8.02212739409697	5.51144582220628	6.2510052393416	13.5590788804973	14.3041364662801	9.59530514130912	5.2155903538463	19.3479438735044
FBgn0031081	6.26893045902846	4.1530838956449	5.31125111454755	6.75979430775266	9.98947583622693	3.82404124772404	3.92974286803734	1.85410782419331	3.13217737066815	2.81503610025398	5.05134318366812	3.82342095758731	7.37260994787409	9.91129199455086	10.5966373418354
FBgn0031082	1.19963813520595	1.01776085604546	1.16639698788363	1.10690593128911	1.50766976153656	2.96670581623643	3.5545383567451	1.31028715882166	1.81464278723472	0.691463275017254	2.88158895461012	0.429251963553691	3.39329940621839	2.0350581323869	1.32447085037088
FBgn0031085	5.14926777009745	2.01993633733764	2.60329458243031	3.60511886451981	2.86692202979409	6.71685191913547	12.1987636106644	5.28516796804631	4.45909897598785	3.01675159734133	5.27511792931171	2.45368995135538	12.1342600396936	7.12893514600994	5.97572670763954
FBgn0031086	0.137141411936868	0.0609822589713597	0	0.0737277914368656	0.120827353029122	0	0.112001694175916	0.163290570758308	0.0750009610374308	0.128016296853609	0.0588028384263367	0.285503049471768	0	0	0.066099467922852
FBgn0031088	0.0754139507531985	0.0506656649394751	0.183546077892033	0.06112875889679	0.0990272790106033	0	0.140091894872062	0.0884080808716573	0.103764937234738	0.0348138550874428	0.271291068810572	0	0.0967401054930825	0.167146052491721	0.238504361841514
FBgn0031089	74.3479019125997	58.8885758039593	77.1844836482414	77.4644515993004	73.0741779014335	24.8097932492643	42.4940092398501	23.565012846605	99.4634618023416	89.2614340076441	57.5635921942368	125.358516500097	79.0034254495001	95.5242581216814	106.553398390221
FBgn0031090	23.5249954461656	17.9721394302823	25.5054480271312	19.1993904468444	21.2545508698236	20.4056556033045	17.7003312797108	13.5761360595169	17.4485870964912	19.4083631222035	22.3070899027759	14.1004896109442	22.0636053045421	23.2190404231706	25.5922367222527
FBgn0031091	4.46831402780611	4.29243299630492	4.67658022491986	5.25018114684787	4.64440978137821	2.49290033094697	8.34532121872065	3.27863901459594	5.85243882398643	4.16150230231007	3.20435899148871	3.30736405259014	6.9908165284855	6.62076618859493	4.42847881671016
FBgn0031092	142.606661435003	86.5704675993962	129.671556705605	135.66076923877	179.741380551652	117.299035503962	89.9259517640241	65.7699914157251	81.7886632376578	106.083475322639	117.046885482861	100.602572911637	114.275838555339	131.471452311165	159.739018101208
FBgn0031093	15.9922825265018	17.585742187508	14.7638127787763	15.9626952369996	13.4620674871158	9.75737743344775	21.1512633113892	11.4070523312237	17.1692407864934	12.8608930148414	16.4625829417468	12.3696236885434	17.8851653864343	13.6440069729861	14.6273801313064
FBgn0031094	21.2913823907628	16.1531675228172	20.3797657889314	18.7538348563976	23.5166365859685	20.4817419043373	19.5155844985096	22.3600225530026	17.062953019102	16.3441906688135	16.9426998591321	15.980196978761	22.5880493456087	22.7822692132526	24.6942783012512
FBgn0031097	102.766042245572	62.2820007522357	127.073740587001	109.376749748491	80.4084320450373	30.2518204732909	71.5742727583163	92.4441150139418	95.2028967388927	144.093255665715	142.16492794552	162.668255939114	67.9271177723277	97.683781194456	113.111625671162
FBgn0031098	8.72548899676667	6.81572773041892	6.87286015937897	9.36460181218218	10.6859079470613	6.60678108944829	6.9226853219868	3.28617769260966	5.13051510179425	5.85025795236515	7.52257073469586	6.20685939619877	9.30361990039366	10.1074118593605	10.4272722183371
FBgn0031099	33.8384270423127	44.6687070046291	35.3660354759183	30.5534413334145	27.4685786026091	26.0593217932487	44.0583965380812	27.4231147797698	31.6670273630238	27.780957425901	26.9048838537956	35.5950493546769	38.4452822633723	35.4313277922161	29.6800379685732
FBgn0031100	0.3623071213403	0.405014421183161	0.423744267858886	0.423701215824875	0.741138006119417	0.152744831272281	0.198921977488812	0.189437238724413	0.232301180292521	0.111781118418284	0.205052911164632	0.0760925991951168	0.465674607010587	0.714751136949836	0.586337901130715
FBgn0031101	1.24508537965534	0.241220626655496	0.174612927510262	1.16585126736187	0.856899695605336	1.52534396563554	1.99574884066117	0.769969512511902	1.18639506702652	0.654819963559669	1.34114715267776	0.226140167254293	2.04946456010009	1.33874991019597	1.25582460229144
FBgn0031103	5.97947631966209	3.03844317953791	2.40619506857731	4.41352669058504	2.60101174725399	13.0413986537068	19.8082709484489	5.41819480895479	9.18681108059927	3.7765521554389	7.37117449897478	2.27045874866885	12.6646162327879	7.50633092413083	8.73968079102359
FBgn0031104	1.01671275803779	0.255534770724844	0.615147668536687	0.619761236598344	1.1202835812337	1.31396525327282	2.56709054963088	1.29915934520793	1.25875787605132	0.689717364791583	1.65286351024686	0.356640737923963	3.55591021820521	1.88840302234004	0.414072737098144
FBgn0031106	15.8824660551636	18.0327820473039	14.3136039947914	17.1646012677918	13.3293368236598	12.6316648136036	20.1403242858747	16.5641881209254	14.8516106520162	11.7722900547536	14.3802140335555	14.8754053031242	17.4221556832893	20.1800256868907	19.9875122314026
FBgn0031107	9.23904539679347	6.91687663944335	9.186692795852	10.8655886574986	11.7373038920725	1.86642181489724	7.6809854773082	2.56618250952082	7.41728630315123	6.50881970561557	6.0940917073833	3.57315975301145	8.31814130384482	13.0749039204633	13.1020013643455
FBgn0031108	5.06715688695734	3.96777390138899	2.81919710811576	3.81017530702813	2.83006456894648	7.5239366066154	24.7205743241417	4.20609022586858	5.94868476902837	2.21882558945685	6.06097171518913	2.29164576131843	14.6207423350827	6.22544676795794	6.2469707949425
FBgn0031109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031111	0	0.0821125779805801	0	0.148052578157886	0	0	0.112451562706722	0.163970869513484	0.202061193626165	0	0	0	0.0593927903125859	0	0.177816462447044
FBgn0031114	8.93588144687386	8.28010461928125	9.89266645815696	10.5677573304174	9.7301523094088	8.7518689076859	7.16922730648737	3.01425852815622	7.16561697413366	8.01375574592774	8.12846629967133	6.60054739242574	10.6132112972273	10.1685646691606	11.5116299284231
FBgn0031115	11.3889812507559	11.1801187252814	11.5816116195411	11.2255210765205	12.5573812317391	9.40497217169991	12.7855930519283	13.5170984656811	10.4738281478656	10.4175268365103	12.0281057476504	11.9868686856067	12.5042212647612	11.9309145312112	11.4390023420655
FBgn0031116	0.567772975651945	0.506804416343439	0.779961739219964	0.408427011269643	0.603314619513143	0.427943916320494	1.84821226525649	1.9079299250522	2.22639535304845	0.331184464500811	0.372704822482019	0.133096152622788	0.370009808673563	0.513972003001241	0.270748711635504
FBgn0031117	45.4289993559248	34.533332792664	41.4560360979387	44.8453707992709	52.1975395101626	50.8014004403271	40.7777852242221	50.3231121305122	33.0662199038498	39.6310920950581	53.6594796258739	37.7246466621231	36.3909587698116	49.4137916008739	55.963177540586
FBgn0031118	9.09568262398696	5.20410594391512	8.94824327619212	10.3939058873274	13.5326092182641	2.74509495409247	5.76624065722557	2.0285370347731	5.93089961128347	6.1285066229062	8.25838912622102	3.58788851641735	8.23359393686254	10.8956918807679	13.9763260331485
FBgn0031119	4.88440785690822	3.90546943283023	5.34028925680984	5.38995249285881	6.97627297551114	4.64724306663982	3.544048573928	2.37118995295507	4.42549857227618	3.50604394568062	4.14665430115094	3.37274179487093	6.27811110158688	6.29687232792095	7.41283030258302
FBgn0031126	12.5653453978075	8.39311547149117	11.044758607572	10.7263662945879	16.8723008425062	13.5940703141815	7.4595826682889	5.60001094681008	5.8520405025774	7.73978795933751	11.7338585348249	8.26275757597525	11.3208042833568	13.2996883524631	18.965365397569
FBgn0031127	2.53255707253337	1.80675152947213	1.83692435295822	3.21913730980431	3.20364542675792	13.1909817760626	5.84678048426559	3.73793800529828	1.83158312416079	2.13468702479983	4.5013552583991	0.857549905080558	6.07856815559334	3.60129696374155	2.73252581352553
FBgn0031128	4.37446496970166	2.89546670358334	3.5540154197168	5.74666046525013	4.42519474766867	13.5996332951015	12.908615329492	7.52468426754183	5.05908979342972	2.20950773608145	4.99863294372004	1.34635912112031	11.4852973661745	5.31890598362951	3.79024588462447
FBgn0031129	8.61167340822623	4.455349353007	4.35970172257944	8.0754614161741	6.12475276671223	16.0710455474791	23.3886958950836	9.88239725872014	9.19140329556869	4.08533010641029	9.44884899457975	4.26911937037871	21.1349903643329	14.346912009415	10.1472130992621
FBgn0031130	1.92967664892307	1.16870217837019	0.974952973017544	0.761859363946493	1.19827975251537	4.55755061836936	7.33000023764544	2.60638885647859	2.10195618197156	1.52817771009138	1.40587072092779	0.335788570428512	4.8465896519087	2.62720323848602	1.45953271245948
FBgn0031132	3.2883944203106	1.30505222490105	2.23130524967843	2.45153688687115	1.9957885538764	2.16218765266091	8.37297011242267	2.68328854536946	3.29769099858673	0.715584613893389	2.41913567732224	1.1227897146813	6.37744381017505	3.08728091909447	3.6588478034676
FBgn0031134	1.86688721214276	0.968809346617131	1.16914906997255	1.82531886641805	1.29632529146926	3.59872160291779	5.34785940537535	2.18827240976046	1.76268278630131	0.685136577200626	1.84928534152073	0.654525341877721	4.81003388451406	2.23041408889162	1.97641153233211
FBgn0031139	0.885512193990657	0.301573589382707	0.52894303230332	0.780376661612072	0.540085227430382	0.960317453666056	2.14665494984731	1.20714034709605	1.07671639047691	0.228242194276039	0.495575104192754	0.313722986483852	1.89068472574473	1.0439866467054	0.725025803877879
FBgn0031141	48.0297472982824	93.1720481450456	40.095669262856	0.501709653401747	0.411997355699331	0.4637402931639	1.8399408501744	0.929450791089304	1.53078027032364	0.218442859530498	0.669190295560113	0.452800073648955	0.538051083020564	0.0772226871476698	0.224721646867778
FBgn0031142	1.62821780283269	1.02696581020834	1.12453536595618	1.61417038451527	1.07594546698396	2.20589998306262	5.34588606739069	2.1539049506039	2.58296086429898	0.839344013735895	2.30922340583348	0.76302277685992	3.68010448237382	2.52650927867827	1.4783235233405
FBgn0031143	89.147776777163	109.716483443006	97.5066012248778	79.5898995220952	79.718147805844	91.5354576879331	102.256531859128	167.844050030758	111.955380185991	66.4267314698479	117.261599685985	67.4978722718234	88.9309480054901	95.9850275861856	100.892145425124
FBgn0031144	10.2480025528452	8.11282917615425	9.53412434843647	10.5545980705096	11.7802271988467	6.84428229088991	9.58639938895942	8.02911164821591	7.8954875950889	8.03393058708246	8.6420703363595	9.44314050195005	10.3252378943062	12.4860019448679	11.8886131046478
FBgn0031145	77.4362763681342	60.6581169683384	73.619386677275	77.2325683676756	93.7760279553294	97.8611259975536	58.1798521863719	162.37572067043	58.8639165102543	73.6201655756879	84.3062648124837	56.3419293459293	85.8785832556633	91.7429200566849	78.5161626411866
FBgn0031146	1.07591713182428	0.91296359238069	2.32516816739071	0.171040806706085	1.02208438068412	0.433912856606005	0.930336658075147	5.53256664069051	1.45820890931884	0.405733640510453	0.263961636847401	0.219844518913227	0.839109457062747	0	0.940563239469558
FBgn0031148	26.896473172679	45.7694584039269	26.3745865624918	24.4849180365696	21.5403653965707	12.8296827094095	40.0015880034193	23.4846373428335	33.3794054951482	30.3392812955785	38.129966483278	21.6380591747496	19.6367591155787	22.8281436443524	24.6487747406729
FBgn0031149	45.6438534917414	35.9358099880527	48.1414309400565	44.6874563972182	51.3091511558278	31.7880651006268	31.8109247166253	27.5232995167402	29.3408409491301	38.4303014543343	42.2149214362482	38.795944060811	48.2707160799963	58.4045686255676	58.3089189379877
FBgn0031150	6.63448087275273	5.2062868307563	7.77472227115341	3.21528586001164	3.68936588474745	3.00821359960315	2.73165119991842	3.11473952344798	2.97034673001108	2.19114166393316	3.70111882419627	1.66145678320031	3.31775547046074	3.8998910869564	4.19871051041033
FBgn0031155	2.78060459585262	1.69858282912484	1.10778492869375	1.8857544829796	1.26748131843528	2.21350801880601	5.71238200007552	3.26620344203444	3.72532319512909	1.05346881176999	2.69934216089988	0.387424729161376	5.48382561437854	2.55791263850859	1.78107330939149
FBgn0031157	2.24062281567079	1.27130429854537	0.766948826727753	1.70045115927884	1.85021689113836	3.39642461409383	6.1370535383708	1.68833186478029	2.23296647388863	0.615542828455851	2.26026762026477	0.510920561423977	4.86086308585374	2.36665830646855	1.92084182373268
FBgn0031161	15.2379457693472	11.3482297570394	16.3789979378915	15.3418378801542	21.7937962680242	24.6374101906503	12.6218059405283	7.45583320043009	9.2576815373795	10.1963430011921	17.6915798585079	9.27696396833268	20.9883397227334	21.7982009224614	24.0731527068097
FBgn0031164	1.68646668451613	0.67338940472919	0.360791431461242	0.543105612476968	0.645182501784952	3.26901475733425	3.63742348615269	1.68133376828842	0.920459977090779	0.710899245951384	0.79874933498284	0.559732128317648	2.91747492738248	2.09288195447679	1.21564492067933
FBgn0031168	1.14292434468176	0.72751888622116	0.468112704536972	0.468831672254937	0.701991911456899	2.34078584059349	3.56683227575743	1.8924317221028	0.894543284800925	0.405157033168757	1.58094758057899	0.50014777485334	2.95037427066366	1.61518650649955	0.946876188816141
FBgn0031169	1.34785311649307	0.998259299134813	1.03980847022227	1.85567155042754	1.33933594529021	0.641650799989789	1.79909163636055	0.947112324365773	1.27150390747247	0.498714172583634	0.629519427558262	0.318859908236491	2.01417330587967	1.54740885287472	1.03509513239712
FBgn0031170	24.611107700757	25.5916401995321	31.9686073469296	46.906000432528	34.6422511519737	9.19481733498555	32.2787114489702	14.6461581825706	40.7445081761796	39.2388231367208	43.9406466330285	19.0952466313305	23.4826052607624	34.0709543206155	23.2968437695792
FBgn0031171	1.5018646398662	0.64678369943788	1.02028763321153	1.41965684407922	0.992176494049825	0.810213419582132	3.3317193148534	1.66995783239547	1.45656526157908	0.719542785070046	1.17544912051005	0.481915506445329	2.62519973720692	1.7637846779083	1.35680118079585
FBgn0031174	23.8804351924083	23.4116768611641	25.7861350702503	27.482928570742	27.1016462966743	13.9660685565796	24.410632929692	15.5397897130498	21.7765480072281	20.1555681118667	22.2131982876771	17.9668819909036	23.3981463805432	30.8061434523241	26.1498808314282
FBgn0031176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031178	12.5134151778259	78.8218980224546	28.4622716184844	11.0789213483698	21.4700055262695	44.2522953634258	59.6435993702576	39.8437554925429	45.4306483155815	17.6910018118837	12.5496517874307	13.7138449989015	10.7947055664023	27.9998722434861	9.40183589336388
FBgn0031181	0	0	0	0.0376997038174578	0	0	0	0	0	0	0	0	0	0	0
FBgn0031182	4.76097861426221	3.93323311761918	3.72036445520295	14.6345652017071	15.6262424299548	11.3025027033804	5.64832947269917	2.60307572195776	5.88066779244778	8.94007161945049	9.595488148013	8.49063534651728	12.4412328101367	16.5875740972148	12.7783994348252
FBgn0031183	14.3058358652329	12.8881590727023	15.1417605055212	16.3253260966087	13.9502774023705	8.74892099327089	17.4343118692224	10.4601336405199	16.0201161678101	14.3384273908851	16.2680227113184	12.2415520792389	14.0781748092489	15.1992516836648	15.2919922277572
FBgn0031184	1.59187321412398	3.78998752299863	1.90999247569252	2.2549124845458	1.62472624452382	1.19146428355	2.53858790406021	3.51252120309858	3.1932175116493	1.30941958664664	1.63740542372121	0.609198300691811	0.971073235242659	1.45524960575767	1.1008797818831
FBgn0031187	23.748139107632	18.6158920542716	23.9674312707492	27.750046320091	25.7645407411275	13.78873213241	23.4050998207144	18.0134177042056	21.8135494207349	20.9130961687067	24.1928714588274	18.5371261223241	26.0572154676802	23.8475212980825	26.2819660692002
FBgn0031188	14.2900865250429	11.2980406794184	13.194968608406	15.588059986672	13.9122665257208	12.2748026127678	17.0365167130734	9.80704262995144	14.92497125152	11.5670183440295	14.1909290119608	9.23543920559541	16.3748825143242	14.6584950985482	14.7414704402119
FBgn0031189	4.39690033596247	5.22602221114044	5.46079436474138	6.42679750163778	6.01337024610998	5.58732077794766	6.52082718139885	6.15941536159772	4.87656009104523	3.94355266979746	5.63171339655587	3.58753191112585	6.34845279550601	5.74626455653254	7.18703155933912
FBgn0031190	51.2180375123266	35.9687645604546	47.8579912363302	39.7638931734235	61.2365500414984	63.2890567607287	35.2922615415666	54.4571285625262	30.6626305180002	30.6664341567589	41.9386272142909	39.9063027805303	53.2979166988691	63.1330028141601	59.7254352761519
FBgn0031191	4.35182944037056	2.85814212200879	2.82553401219776	3.22590291371378	3.50863770322511	2.45266484627495	5.17642837459605	2.7053708445776	2.81242520392623	1.85558023664957	2.69155780420441	1.92405357941827	5.08325633474663	4.45568990554102	4.04182403439681
FBgn0031194	17.4169660326348	16.1969051080298	19.7161848849129	17.6434064879026	20.7991476061948	11.7274272416403	14.1831429289794	12.294717998014	15.0660698592759	16.165318602076	17.7642687881812	14.2048673141362	17.3716270168574	21.5749724375839	20.5664533317778
FBgn0031195	12.5360292332788	11.0557528694402	12.2275678143721	10.138454082641	10.466648935645	18.8928632509963	11.2916900666035	7.89275975157633	11.3301159196204	8.47828207153711	10.3341312453633	7.71225369492503	13.2778751167054	12.669253759013	12.7240242678524
FBgn0031196	0.0334633830265954	0.0897362716873617	0.0722139219671564	0.0361112910311786	0.117397326102855	0	0.082618387203719	0.0262719430155604	0.0367659405538692	0	0.0852988107691974	0	0	0.0990622833392447	0.0974188399740536
FBgn0031197	0.141154133848685	0.43923855715509	0.0756708283703428	0.075869296081738	0.290255051904604	0.314925401043484	0.979442590190124	0.280254852560242	0.385878672120808	0.395462170268353	0.423888348241843	0	0.669907235972917	0.209858602224512	0.0680077213804599
FBgn0031201	1.13890025892628	0.132205389503973	0.43330067716751	0.68366722422594	0.541739089097653	0.497501058858553	1.89707104565397	0.692774407903247	0.69626970503828	0.331195655589998	0.500147576972343	0.248574855746445	1.80436037310409	0.685777709100871	0.594929879716046
FBgn0031209	0.42446593422132	0.323081854576202	0.436013951187245	0.596227194650637	0.817729657303681	1.40804876741241	0.595448594857815	0.71375603041288	0.607215885615266	0.215656202371782	0.449382415408921	0.107198333377487	1.01681550963152	0.836483114354988	0.371578193838396
FBgn0031213	34.6517821153111	27.1260630166992	28.4731569873049	28.9547595688646	37.7680297830247	48.0126407293765	15.7502900431213	40.0882518148401	15.1383194540074	29.4192219490755	27.7450046035299	23.5026078623687	35.0399010634502	37.4763609678425	25.1966536572404
FBgn0031214	0.223005257840443	0.398032963272858	0.240163624226352	0.144223978476767	0.365623167740329	0.528247717318918	1.13509790778086	1.37038453763615	0.880794542761249	0.16565223950832	0.836155618878065	0.11203468114907	0.574690980961362	0.220347958512204	0.172757622053945
FBgn0031216	5.28989272293095	3.10567419071386	4.97539063257523	5.11689305461862	7.09414044467447	5.74900122087306	3.07317088269746	2.5951081262901	3.01844104989609	4.4758536457911	6.1454837485949	2.92976629238749	6.83222678395966	8.17804778486121	5.40383049798764
FBgn0031217	14.2086266629827	14.2322537348521	13.4930769465841	15.4617884733742	15.5128549851854	15.0146142807402	12.4254574197255	11.6116515022522	10.6621951340582	13.8612270008404	15.4761581435546	10.2744992508186	17.8150147203924	17.5598818701987	12.7909964907805
FBgn0031219	0.879791407081419	1.01437531537046	1.22272929571423	1.88825166762534	2.84950380330287	4.59471869642463	1.1448654232019	4.21527535172333	2.68795384096641	1.31977827617247	1.28928743671782	1.16710407988138	2.51304286756504	1.39822310197869	1.26755888682863
FBgn0031220	20.4062761101227	6.13530883730646	13.6967739672818	12.3805747677669	29.2330554146967	40.3644870618496	6.76810064949448	10.8159708189693	5.33147616124777	6.19397923792662	18.5379084723392	7.70147235729517	26.854321468036	27.1996627869121	29.919624734563
FBgn0031224	14.8282814826134	12.0180307029955	13.7540265285502	19.6257539716822	24.2228558617326	23.1028106861291	13.335721496205	26.7583589410039	16.2025724473307	18.3686628490652	18.7852767366387	15.5025009122435	22.1834973215142	20.3933149163899	21.850411420927
FBgn0031227	1.04318343071242	0.683685429078364	0.825250240078047	1.46324870960614	1.15910997343452	3.39175094253806	2.83227610931301	4.25118370931872	5.57693162483393	1.03095632638698	1.38911428453328	0.671173342620404	1.96807646684597	1.99045522795552	1.14699617280512
FBgn0031228	86.7200470208199	128.457463400344	78.8275187941489	87.3018918348956	62.3942692448971	149.251449812097	119.494832574091	167.629679280521	91.2894265669228	146.073535683549	181.433484387258	109.959896795026	110.529032611065	107.608484468226	77.6933162677928
FBgn0031229	15.6131897445632	14.8988336867362	17.9233089848385	15.4810438088384	21.4139580714508	36.3989738721396	15.4947968031737	16.5578376404977	15.0467867808558	14.8833785533562	20.7054809547776	10.8537058535514	23.427527433705	23.9906068004474	18.808255826239
FBgn0031231	12.8798563046205	18.864180010436	9.52519990413219	11.860232337577	11.4497487130855	17.3517415347881	23.5632351092794	21.1680316686966	15.9998333762132	13.9085269509629	21.2151775853443	12.3624175020148	17.4171322637158	15.2846775611201	14.167658230533
FBgn0031232	0.697498856064038	0.932995609251599	0.321640584615949	1.14603143682992	0.379500120880672	0.221485101196548	0.939667745916639	1.45465390256587	1.03785416624426	0.694703967619199	0.722734953787842	0.541657328495379	0.599701007439827	0.147775082700078	0.337376803900999
FBgn0031233	10.9127154147851	7.69384485275834	10.0529757065929	9.03580197577637	12.8044818152606	8.05534497715008	7.81439059301994	5.79032063521258	6.81302259180094	6.78756779416611	8.72151661313179	6.09542832376123	12.5902876837421	13.71410227963	10.785656853824
FBgn0031235	0.900283226072107	0.551294524817938	0.503310244352311	0.308379922135509	0.586438792157933	2.53501806075234	2.40762053059439	2.07723705465877	0.711503533965285	0.562880810623339	1.12625515146886	0.181844506311537	2.67391052583859	1.31389125908243	1.04307392308301
FBgn0031238	8.23318924984324	4.73939763128479	7.26566995492825	8.16939910618292	7.31015439558512	7.0921225539386	5.17643386144863	3.6459975007807	5.26383432320322	4.83888452805127	6.17976379265606	3.81106044471313	9.0786585192711	8.24206912030964	6.65817928148629
FBgn0031239	0.960335934831515	0.430470368854739	0.678752702310871	1.03849645119004	0.785642298035318	0.0916530128522992	0.606400132036564	0.333002143515928	0.455458329816482	0.393591344521283	0.41712226665543	0.146234337061962	0.843281836899087	1.02414722744508	1.06542592705214
FBgn0031240	5.54355177987328	2.75235835155802	2.64350390589092	4.20203616228737	3.41392051445694	6.5614036465646	13.832436940797	6.39831867082437	5.02237288341198	2.30329071369063	4.8358727923599	1.29351544659333	11.6218744789571	6.77211651859563	5.07285726609834
FBgn0031244	7.34281076644645	7.02394536209221	8.86367284774253	7.2484825500524	6.30249772807149	8.10908388852202	10.1772990093498	9.56209782733441	10.4313752936149	2.95751416614079	4.56999570614126	2.78435563373926	7.8411358788669	7.68979905710051	7.67459889480403
FBgn0031245	76.1232279661816	71.634030612099	69.3875426635915	78.0554301491903	78.4954724537053	71.4511683229411	69.1469518484547	137.25110049566	70.7453892026085	102.394440061606	87.0201729637222	66.5186335217847	74.462408967912	75.8590726467073	67.6099333897502
FBgn0031247	12.8189921670386	9.57676292926262	8.01405831347672	13.3109164556172	9.62904085060301	11.5213623296195	22.5046460477548	21.5137968606027	12.4393859536079	10.9224960833372	13.9455351377516	9.19208130218055	15.7238376042295	10.1623392590865	12.0925701342219
FBgn0031248	850.836049535754	611.018647724652	775.278769888406	699.735855007031	1194.76632108971	1465.70880771418	1111.68214614614	1393.8616142776	657.65448517767	925.8775394509	1167.54799923933	1047.6987344511	2047.5464076056	1736.85910688839	1313.59037746113
FBgn0031249	2365.67081061061	3227.06992457328	2980.50773848403	3062.51595939856	1697.46962186303	703.277999781842	2605.18144715645	2201.10709043705	2599.80777531126	1096.39213110793	874.483958776889	933.980468994371	963.140163012442	1197.27912572503	599.677054670288
